Date,Price1,Price2,Year
2022-03-18 00:00:00,203.0,203.0,2022
2022-03-18 01:00:00,199.0,199.0,2022
2022-03-18 02:00:00,198.88,198.88,2022
2022-03-18 03:00:00,198.88,198.88,2022
2022-03-18 04:00:00,198.88,198.88,2022
2022-03-18 05:00:00,200.0,200.0,2022
2022-03-18 06:00:00,203.1,203.1,2022
2022-03-18 07:00:00,243.77,243.77,2022
2022-03-18 08:00:00,249.06,249.06,2022
2022-03-18 09:00:00,245.54,245.54,2022
2022-03-18 10:00:00,239.98,239.98,2022
2022-03-18 11:00:00,225.0,225.0,2022
2022-03-18 12:00:00,224.47,224.47,2022
2022-03-18 13:00:00,212.46,212.46,2022
2022-03-18 14:00:00,211.88,211.88,2022
2022-03-18 15:00:00,225.0,225.0,2022
2022-03-18 16:00:00,239.53,239.53,2022
2022-03-18 17:00:00,245.54,245.54,2022
2022-03-18 18:00:00,275.31,275.31,2022
2022-03-18 19:00:00,286.52,286.52,2022
2022-03-18 20:00:00,290.19,290.19,2022
2022-03-18 21:00:00,282.5,282.5,2022
2022-03-18 22:00:00,255.01,255.01,2022
2022-03-18 23:00:00,221.27,221.27,2022
2022-08-17 00:00:00,170.51,170.51,2022
2022-08-17 01:00:00,165.54,165.54,2022
2022-08-17 02:00:00,158.66,158.66,2022
2022-08-17 03:00:00,156.01,156.01,2022
2022-08-17 04:00:00,154.9,154.9,2022
2022-08-17 05:00:00,161.01,161.01,2022
2022-08-17 06:00:00,167.86,167.86,2022
2022-08-17 07:00:00,172.01,172.01,2022
2022-08-17 08:00:00,161.99,161.99,2022
2022-08-17 09:00:00,150.0,150.0,2022
2022-08-17 10:00:00,120.6,120.6,2022
2022-08-17 11:00:00,106.98,106.98,2022
2022-08-17 12:00:00,111.36,111.36,2022
2022-08-17 13:00:00,125.0,125.0,2022
2022-08-17 14:00:00,123.6,123.6,2022
2022-08-17 15:00:00,106.98,106.98,2022
2022-08-17 16:00:00,104.14,104.14,2022
2022-08-17 17:00:00,102.2,102.2,2022
2022-08-17 18:00:00,99.67,99.67,2022
2022-08-17 19:00:00,109.0,109.0,2022
2022-08-17 20:00:00,149.89,149.89,2022
2022-08-17 21:00:00,168.0,168.0,2022
2022-08-17 22:00:00,160.0,160.0,2022
2022-08-17 23:00:00,137.21,137.21,2022
2022-06-08 00:00:00,190.72,190.72,2022
2022-06-08 01:00:00,174.99,174.99,2022
2022-06-08 02:00:00,171.29,171.29,2022
2022-06-08 03:00:00,173.04,173.04,2022
2022-06-08 04:00:00,173.04,173.04,2022
2022-06-08 05:00:00,175.93,175.93,2022
2022-06-08 06:00:00,197.42,197.42,2022
2022-06-08 07:00:00,213.93,213.93,2022
2022-06-08 08:00:00,215.01,215.01,2022
2022-06-08 09:00:00,205.29,205.29,2022
2022-06-08 10:00:00,190.85,190.85,2022
2022-06-08 11:00:00,189.0,189.0,2022
2022-06-08 12:00:00,175.93,175.93,2022
2022-06-08 13:00:00,170.03,170.03,2022
2022-06-08 14:00:00,163.54,163.54,2022
2022-06-08 15:00:00,160.54,160.54,2022
2022-06-08 16:00:00,160.23,160.23,2022
2022-06-08 17:00:00,162.04,162.04,2022
2022-06-08 18:00:00,165.75,165.75,2022
2022-06-08 19:00:00,187.96,187.96,2022
2022-06-08 20:00:00,212.36,212.36,2022
2022-06-08 21:00:00,211.98,211.98,2022
2022-06-08 22:00:00,211.0,211.0,2022
2022-06-08 23:00:00,198.89,198.89,2022
2022-12-08 00:00:00,125.01,125.01,2022
2022-12-08 01:00:00,109.0,109.0,2022
2022-12-08 02:00:00,105.6,105.6,2022
2022-12-08 03:00:00,104.79,104.79,2022
2022-12-08 04:00:00,102.6,102.6,2022
2022-12-08 05:00:00,102.5,102.5,2022
2022-12-08 06:00:00,104.7,104.7,2022
2022-12-08 07:00:00,110.0,110.0,2022
2022-12-08 08:00:00,110.0,110.0,2022
2022-12-08 09:00:00,118.47,118.47,2022
2022-12-08 10:00:00,119.05,119.05,2022
2022-12-08 11:00:00,119.05,119.05,2022
2022-12-08 12:00:00,119.05,119.05,2022
2022-12-08 13:00:00,120.07,120.07,2022
2022-12-08 14:00:00,119.05,119.05,2022
2022-12-08 15:00:00,110.71,110.71,2022
2022-12-08 16:00:00,119.05,119.05,2022
2022-12-08 17:00:00,135.93,135.93,2022
2022-12-08 18:00:00,151.84,151.84,2022
2022-12-08 19:00:00,165.0,165.0,2022
2022-12-08 20:00:00,166.44,166.44,2022
2022-12-08 21:00:00,152.0,152.0,2022
2022-12-08 22:00:00,136.65,136.65,2022
2022-12-08 23:00:00,110.71,110.71,2022
2022-07-27 00:00:00,145.89,145.89,2022
2022-07-27 01:00:00,138.05,138.05,2022
2022-07-27 02:00:00,130.0,130.0,2022
2022-07-27 03:00:00,125.12,125.12,2022
2022-07-27 04:00:00,127.02,127.02,2022
2022-07-27 05:00:00,136.07,136.07,2022
2022-07-27 06:00:00,141.94,141.94,2022
2022-07-27 07:00:00,156.3,156.3,2022
2022-07-27 08:00:00,160.13,160.13,2022
2022-07-27 09:00:00,151.64,151.64,2022
2022-07-27 10:00:00,140.63,140.63,2022
2022-07-27 11:00:00,141.94,141.94,2022
2022-07-27 12:00:00,153.33,153.33,2022
2022-07-27 13:00:00,159.21,159.21,2022
2022-07-27 14:00:00,155.13,155.13,2022
2022-07-27 15:00:00,157.93,157.93,2022
2022-07-27 16:00:00,153.6,153.6,2022
2022-07-27 17:00:00,151.64,151.64,2022
2022-07-27 18:00:00,140.83,140.83,2022
2022-07-27 19:00:00,151.74,151.74,2022
2022-07-27 20:00:00,160.14,160.14,2022
2022-07-27 21:00:00,164.2,164.2,2022
2022-07-27 22:00:00,162.26,162.26,2022
2022-07-27 23:00:00,153.33,153.33,2022
2022-11-23 00:00:00,70.0,70.0,2022
2022-11-23 01:00:00,16.38,16.38,2022
2022-11-23 02:00:00,10.0,10.0,2022
2022-11-23 03:00:00,4.11,4.11,2022
2022-11-23 04:00:00,4.11,4.11,2022
2022-11-23 05:00:00,8.0,8.0,2022
2022-11-23 06:00:00,45.99,45.99,2022
2022-11-23 07:00:00,86.0,86.0,2022
2022-11-23 08:00:00,96.0,96.0,2022
2022-11-23 09:00:00,97.84,97.84,2022
2022-11-23 10:00:00,96.0,96.0,2022
2022-11-23 11:00:00,96.53,96.53,2022
2022-11-23 12:00:00,98.0,98.0,2022
2022-11-23 13:00:00,100.0,100.0,2022
2022-11-23 14:00:00,102.0,102.0,2022
2022-11-23 15:00:00,111.01,111.01,2022
2022-11-23 16:00:00,130.0,130.0,2022
2022-11-23 17:00:00,134.92,134.92,2022
2022-11-23 18:00:00,140.0,140.0,2022
2022-11-23 19:00:00,148.59,148.59,2022
2022-11-23 20:00:00,160.0,160.0,2022
2022-11-23 21:00:00,150.0,150.0,2022
2022-11-23 22:00:00,142.0,142.0,2022
2022-11-23 23:00:00,125.34,125.34,2022
2022-05-23 00:00:00,197.01,197.01,2022
2022-05-23 01:00:00,180.18,180.18,2022
2022-05-23 02:00:00,171.55,171.55,2022
2022-05-23 03:00:00,171.54,171.54,2022
2022-05-23 04:00:00,171.49,171.49,2022
2022-05-23 05:00:00,172.54,172.54,2022
2022-05-23 06:00:00,202.7,202.7,2022
2022-05-23 07:00:00,224.96,224.96,2022
2022-05-23 08:00:00,230.02,230.02,2022
2022-05-23 09:00:00,220.97,220.97,2022
2022-05-23 10:00:00,217.19,217.19,2022
2022-05-23 11:00:00,202.68,202.68,2022
2022-05-23 12:00:00,188.88,188.88,2022
2022-05-23 13:00:00,187.91,187.91,2022
2022-05-23 14:00:00,177.0,177.0,2022
2022-05-23 15:00:00,177.68,177.68,2022
2022-05-23 16:00:00,175.01,175.01,2022
2022-05-23 17:00:00,180.18,180.18,2022
2022-05-23 18:00:00,180.18,180.18,2022
2022-05-23 19:00:00,214.94,214.94,2022
2022-05-23 20:00:00,210.07,210.07,2022
2022-05-23 21:00:00,215.0,215.0,2022
2022-05-23 22:00:00,210.01,210.01,2022
2022-05-23 23:00:00,180.18,180.18,2022
2022-12-02 00:00:00,120.0,120.0,2022
2022-12-02 01:00:00,115.2,115.2,2022
2022-12-02 02:00:00,110.23,110.23,2022
2022-12-02 03:00:00,110.0,110.0,2022
2022-12-02 04:00:00,110.23,110.23,2022
2022-12-02 05:00:00,115.98,115.98,2022
2022-12-02 06:00:00,124.98,124.98,2022
2022-12-02 07:00:00,139.51,139.51,2022
2022-12-02 08:00:00,139.71,139.71,2022
2022-12-02 09:00:00,121.0,121.0,2022
2022-12-02 10:00:00,99.36,99.36,2022
2022-12-02 11:00:00,91.79,91.79,2022
2022-12-02 12:00:00,95.0,95.0,2022
2022-12-02 13:00:00,115.98,115.98,2022
2022-12-02 14:00:00,110.23,110.23,2022
2022-12-02 15:00:00,99.6,99.6,2022
2022-12-02 16:00:00,124.98,124.98,2022
2022-12-02 17:00:00,153.38,153.38,2022
2022-12-02 18:00:00,170.57,170.57,2022
2022-12-02 19:00:00,170.57,170.57,2022
2022-12-02 20:00:00,171.95,171.95,2022
2022-12-02 21:00:00,161.71,161.71,2022
2022-12-02 22:00:00,150.82,150.82,2022
2022-12-02 23:00:00,140.11,140.11,2022
2022-06-02 00:00:00,241.89,241.89,2022
2022-06-02 01:00:00,238.97,238.97,2022
2022-06-02 02:00:00,228.51,228.51,2022
2022-06-02 03:00:00,228.41,228.41,2022
2022-06-02 04:00:00,221.55,221.55,2022
2022-06-02 05:00:00,223.0,223.0,2022
2022-06-02 06:00:00,236.95,236.95,2022
2022-06-02 07:00:00,241.89,241.89,2022
2022-06-02 08:00:00,236.75,236.75,2022
2022-06-02 09:00:00,198.8,198.8,2022
2022-06-02 10:00:00,180.18,180.18,2022
2022-06-02 11:00:00,179.94,179.94,2022
2022-06-02 12:00:00,179.93,179.93,2022
2022-06-02 13:00:00,174.91,174.91,2022
2022-06-02 14:00:00,172.0,172.0,2022
2022-06-02 15:00:00,171.85,171.85,2022
2022-06-02 16:00:00,176.23,176.23,2022
2022-06-02 17:00:00,181.06,181.06,2022
2022-06-02 18:00:00,217.65,217.65,2022
2022-06-02 19:00:00,230.65,230.65,2022
2022-06-02 20:00:00,238.97,238.97,2022
2022-06-02 21:00:00,256.46,256.46,2022
2022-06-02 22:00:00,255.01,255.01,2022
2022-06-02 23:00:00,242.15,242.15,2022
2022-03-12 00:00:00,290.0,290.0,2022
2022-03-12 01:00:00,281.96,281.96,2022
2022-03-12 02:00:00,275.2,275.2,2022
2022-03-12 03:00:00,244.18,244.18,2022
2022-03-12 04:00:00,238.22,238.22,2022
2022-03-12 05:00:00,250.0,250.0,2022
2022-03-12 06:00:00,249.41,249.41,2022
2022-03-12 07:00:00,267.49,267.49,2022
2022-03-12 08:00:00,256.0,256.0,2022
2022-03-12 09:00:00,242.0,242.0,2022
2022-03-12 10:00:00,212.95,212.95,2022
2022-03-12 11:00:00,204.6,204.6,2022
2022-03-12 12:00:00,199.54,199.54,2022
2022-03-12 13:00:00,199.54,199.54,2022
2022-03-12 14:00:00,195.15,195.15,2022
2022-03-12 15:00:00,196.27,196.27,2022
2022-03-12 16:00:00,204.4,204.4,2022
2022-03-12 17:00:00,215.0,215.0,2022
2022-03-12 18:00:00,284.41,284.41,2022
2022-03-12 19:00:00,290.96,290.96,2022
2022-03-12 20:00:00,292.91,292.91,2022
2022-03-12 21:00:00,282.72,282.72,2022
2022-03-12 22:00:00,269.55,269.55,2022
2022-03-12 23:00:00,262.77,262.77,2022
2022-05-29 00:00:00,183.13,183.13,2022
2022-05-29 01:00:00,179.0,179.0,2022
2022-05-29 02:00:00,159.8,159.8,2022
2022-05-29 03:00:00,154.07,154.07,2022
2022-05-29 04:00:00,151.0,151.0,2022
2022-05-29 05:00:00,161.01,161.01,2022
2022-05-29 06:00:00,175.75,175.75,2022
2022-05-29 07:00:00,160.0,160.0,2022
2022-05-29 08:00:00,144.0,144.0,2022
2022-05-29 09:00:00,140.08,140.08,2022
2022-05-29 10:00:00,140.0,140.0,2022
2022-05-29 11:00:00,145.06,145.06,2022
2022-05-29 12:00:00,141.0,141.0,2022
2022-05-29 13:00:00,133.49,133.49,2022
2022-05-29 14:00:00,123.78,123.78,2022
2022-05-29 15:00:00,121.59,121.59,2022
2022-05-29 16:00:00,120.0,120.0,2022
2022-05-29 17:00:00,139.54,139.54,2022
2022-05-29 18:00:00,146.0,146.0,2022
2022-05-29 19:00:00,183.02,183.02,2022
2022-05-29 20:00:00,214.94,214.94,2022
2022-05-29 21:00:00,224.97,224.97,2022
2022-05-29 22:00:00,228.03,228.03,2022
2022-05-29 23:00:00,214.96,214.96,2022
2022-11-29 00:00:00,110.0,110.0,2022
2022-11-29 01:00:00,97.37,97.37,2022
2022-11-29 02:00:00,94.07,94.07,2022
2022-11-29 03:00:00,93.0,93.0,2022
2022-11-29 04:00:00,92.0,92.0,2022
2022-11-29 05:00:00,93.0,93.0,2022
2022-11-29 06:00:00,105.04,105.04,2022
2022-11-29 07:00:00,136.27,136.27,2022
2022-11-29 08:00:00,136.27,136.27,2022
2022-11-29 09:00:00,111.5,111.5,2022
2022-11-29 10:00:00,96.22,96.22,2022
2022-11-29 11:00:00,96.22,96.22,2022
2022-11-29 12:00:00,98.04,98.04,2022
2022-11-29 13:00:00,98.04,98.04,2022
2022-11-29 14:00:00,97.5,97.5,2022
2022-11-29 15:00:00,98.04,98.04,2022
2022-11-29 16:00:00,130.0,130.0,2022
2022-11-29 17:00:00,144.76,144.76,2022
2022-11-29 18:00:00,166.22,166.22,2022
2022-11-29 19:00:00,185.0,185.0,2022
2022-11-29 20:00:00,190.42,190.42,2022
2022-11-29 21:00:00,167.03,167.03,2022
2022-11-29 22:00:00,144.56,144.56,2022
2022-11-29 23:00:00,136.42,136.42,2022
2022-01-16 00:00:00,225.92,225.92,2022
2022-01-16 01:00:00,216.0,216.0,2022
2022-01-16 02:00:00,207.62,207.62,2022
2022-01-16 03:00:00,197.22,197.22,2022
2022-01-16 04:00:00,186.7,186.7,2022
2022-01-16 05:00:00,186.6,186.6,2022
2022-01-16 06:00:00,198.01,198.01,2022
2022-01-16 07:00:00,200.03,200.03,2022
2022-01-16 08:00:00,200.0,200.0,2022
2022-01-16 09:00:00,204.86,204.86,2022
2022-01-16 10:00:00,204.5,204.5,2022
2022-01-16 11:00:00,204.43,204.43,2022
2022-01-16 12:00:00,205.21,205.21,2022
2022-01-16 13:00:00,195.02,195.02,2022
2022-01-16 14:00:00,191.9,191.9,2022
2022-01-16 15:00:00,196.92,196.92,2022
2022-01-16 16:00:00,201.02,201.02,2022
2022-01-16 17:00:00,222.87,222.87,2022
2022-01-16 18:00:00,257.45,257.45,2022
2022-01-16 19:00:00,265.36,265.36,2022
2022-01-16 20:00:00,257.13,257.13,2022
2022-01-16 21:00:00,248.2,248.2,2022
2022-01-16 22:00:00,228.52,228.52,2022
2022-01-16 23:00:00,212.82,212.82,2022
2022-04-06 00:00:00,278.11,278.11,2022
2022-04-06 01:00:00,265.0,265.0,2022
2022-04-06 02:00:00,259.5,259.5,2022
2022-04-06 03:00:00,252.0,252.0,2022
2022-04-06 04:00:00,254.5,254.5,2022
2022-04-06 05:00:00,265.27,265.27,2022
2022-04-06 06:00:00,287.84,287.84,2022
2022-04-06 07:00:00,298.59,298.59,2022
2022-04-06 08:00:00,311.59,311.59,2022
2022-04-06 09:00:00,295.43,295.43,2022
2022-04-06 10:00:00,288.72,288.72,2022
2022-04-06 11:00:00,262.22,262.22,2022
2022-04-06 12:00:00,254.96,254.96,2022
2022-04-06 13:00:00,217.9,217.9,2022
2022-04-06 14:00:00,226.7,226.7,2022
2022-04-06 15:00:00,205.57,205.57,2022
2022-04-06 16:00:00,200.0,200.0,2022
2022-04-06 17:00:00,198.94,198.94,2022
2022-04-06 18:00:00,201.56,201.56,2022
2022-04-06 19:00:00,228.93,228.93,2022
2022-04-06 20:00:00,277.47,277.47,2022
2022-04-06 21:00:00,277.1,277.1,2022
2022-04-06 22:00:00,262.38,262.38,2022
2022-04-06 23:00:00,249.59,249.59,2022
2022-10-06 00:00:00,96.12,96.12,2022
2022-10-06 01:00:00,90.17,90.17,2022
2022-10-06 02:00:00,81.0,81.0,2022
2022-10-06 03:00:00,77.43,77.43,2022
2022-10-06 04:00:00,75.0,75.0,2022
2022-10-06 05:00:00,75.47,75.47,2022
2022-10-06 06:00:00,82.5,82.5,2022
2022-10-06 07:00:00,102.62,102.62,2022
2022-10-06 08:00:00,118.28,118.28,2022
2022-10-06 09:00:00,110.0,110.0,2022
2022-10-06 10:00:00,96.12,96.12,2022
2022-10-06 11:00:00,88.8,88.8,2022
2022-10-06 12:00:00,88.8,88.8,2022
2022-10-06 13:00:00,91.24,91.24,2022
2022-10-06 14:00:00,91.42,91.42,2022
2022-10-06 15:00:00,92.69,92.69,2022
2022-10-06 16:00:00,93.5,93.5,2022
2022-10-06 17:00:00,100.0,100.0,2022
2022-10-06 18:00:00,118.64,118.64,2022
2022-10-06 19:00:00,185.0,185.0,2022
2022-10-06 20:00:00,216.0,216.0,2022
2022-10-06 21:00:00,220.0,220.0,2022
2022-10-06 22:00:00,181.74,181.74,2022
2022-10-06 23:00:00,142.0,142.0,2022
2022-11-06 00:00:00,138.34,138.34,2022
2022-11-06 01:00:00,130.36,130.36,2022
2022-11-06 02:00:00,110.94,110.94,2022
2022-11-06 03:00:00,96.09,96.09,2022
2022-11-06 04:00:00,92.65,92.6,2022
2022-11-06 05:00:00,96.09,96.09,2022
2022-11-06 06:00:00,96.11,96.11,2022
2022-11-06 07:00:00,102.04,102.04,2022
2022-11-06 08:00:00,98.87,98.87,2022
2022-11-06 09:00:00,92.61,92.61,2022
2022-11-06 10:00:00,90.93,90.93,2022
2022-11-06 11:00:00,94.24,94.24,2022
2022-11-06 12:00:00,92.1,92.1,2022
2022-11-06 13:00:00,95.16,95.16,2022
2022-11-06 14:00:00,96.4,96.4,2022
2022-11-06 15:00:00,105.0,97.38,2022
2022-11-06 16:00:00,114.38,103.99,2022
2022-11-06 17:00:00,134.08,134.08,2022
2022-11-06 18:00:00,155.61,155.61,2022
2022-11-06 19:00:00,144.59,144.59,2022
2022-11-06 20:00:00,144.01,144.01,2022
2022-11-06 21:00:00,147.7,147.7,2022
2022-11-06 22:00:00,140.0,140.0,2022
2022-11-06 23:00:00,133.31,133.31,2022
2022-05-06 00:00:00,217.9,217.9,2022
2022-05-06 01:00:00,213.74,213.74,2022
2022-05-06 02:00:00,207.56,207.56,2022
2022-05-06 03:00:00,204.02,204.02,2022
2022-05-06 04:00:00,206.57,206.57,2022
2022-05-06 05:00:00,213.11,213.11,2022
2022-05-06 06:00:00,215.01,215.01,2022
2022-05-06 07:00:00,220.69,220.69,2022
2022-05-06 08:00:00,217.68,217.68,2022
2022-05-06 09:00:00,204.55,204.55,2022
2022-05-06 10:00:00,200.55,200.55,2022
2022-05-06 11:00:00,194.55,194.55,2022
2022-05-06 12:00:00,190.55,190.55,2022
2022-05-06 13:00:00,181.0,181.0,2022
2022-05-06 14:00:00,164.03,164.03,2022
2022-05-06 15:00:00,160.0,160.0,2022
2022-05-06 16:00:00,150.5,150.5,2022
2022-05-06 17:00:00,150.05,150.05,2022
2022-05-06 18:00:00,156.41,156.41,2022
2022-05-06 19:00:00,198.55,198.55,2022
2022-05-06 20:00:00,210.0,210.0,2022
2022-05-06 21:00:00,231.47,231.47,2022
2022-05-06 22:00:00,224.3,224.3,2022
2022-05-06 23:00:00,210.38,210.38,2022
2022-10-29 00:00:00,93.85,93.85,2022
2022-10-29 01:00:00,92.77,92.77,2022
2022-10-29 02:00:00,90.41,90.41,2022
2022-10-29 03:00:00,87.98,87.98,2022
2022-10-29 04:00:00,87.0,87.0,2022
2022-10-29 05:00:00,86.57,86.57,2022
2022-10-29 06:00:00,89.33,89.33,2022
2022-10-29 07:00:00,101.96,101.96,2022
2022-10-29 08:00:00,115.04,115.04,2022
2022-10-29 09:00:00,109.0,109.0,2022
2022-10-29 10:00:00,95.48,95.48,2022
2022-10-29 11:00:00,87.0,87.0,2022
2022-10-29 12:00:00,84.0,84.0,2022
2022-10-29 13:00:00,80.9,80.9,2022
2022-10-29 14:00:00,83.6,83.6,2022
2022-10-29 15:00:00,84.6,84.6,2022
2022-10-29 16:00:00,85.2,85.2,2022
2022-10-29 17:00:00,105.78,105.78,2022
2022-10-29 18:00:00,131.31,131.31,2022
2022-10-29 19:00:00,133.41,133.41,2022
2022-10-29 20:00:00,130.96,130.96,2022
2022-10-29 21:00:00,131.31,131.31,2022
2022-10-29 22:00:00,125.96,125.96,2022
2022-10-29 23:00:00,120.0,120.0,2022
2022-04-29 00:00:00,206.05,206.05,2022
2022-04-29 01:00:00,203.15,203.15,2022
2022-04-29 02:00:00,202.52,202.52,2022
2022-04-29 03:00:00,203.23,203.23,2022
2022-04-29 04:00:00,205.09,205.09,2022
2022-04-29 05:00:00,213.86,213.86,2022
2022-04-29 06:00:00,230.0,230.0,2022
2022-04-29 07:00:00,244.74,245.24,2022
2022-04-29 08:00:00,248.41,248.41,2022
2022-04-29 09:00:00,234.45,234.45,2022
2022-04-29 10:00:00,213.32,213.32,2022
2022-04-29 11:00:00,204.66,204.66,2022
2022-04-29 12:00:00,195.0,195.0,2022
2022-04-29 13:00:00,191.0,191.0,2022
2022-04-29 14:00:00,186.0,186.0,2022
2022-04-29 15:00:00,186.0,186.0,2022
2022-04-29 16:00:00,195.0,195.0,2022
2022-04-29 17:00:00,202.11,202.11,2022
2022-04-29 18:00:00,204.84,204.84,2022
2022-04-29 19:00:00,218.19,218.19,2022
2022-04-29 20:00:00,250.01,250.01,2022
2022-04-29 21:00:00,254.97,254.97,2022
2022-04-29 22:00:00,241.56,241.56,2022
2022-04-29 23:00:00,221.46,221.46,2022
2022-02-12 00:00:00,212.17,212.17,2022
2022-02-12 01:00:00,211.1,211.1,2022
2022-02-12 02:00:00,205.89,205.89,2022
2022-02-12 03:00:00,203.08,203.08,2022
2022-02-12 04:00:00,200.47,200.47,2022
2022-02-12 05:00:00,194.91,194.91,2022
2022-02-12 06:00:00,199.03,199.03,2022
2022-02-12 07:00:00,207.43,207.43,2022
2022-02-12 08:00:00,210.89,210.89,2022
2022-02-12 09:00:00,211.17,211.17,2022
2022-02-12 10:00:00,203.23,203.23,2022
2022-02-12 11:00:00,184.74,184.74,2022
2022-02-12 12:00:00,179.99,179.99,2022
2022-02-12 13:00:00,171.0,171.0,2022
2022-02-12 14:00:00,168.39,168.39,2022
2022-02-12 15:00:00,166.79,166.79,2022
2022-02-12 16:00:00,171.56,171.56,2022
2022-02-12 17:00:00,194.89,194.89,2022
2022-02-12 18:00:00,212.52,212.52,2022
2022-02-12 19:00:00,231.55,231.55,2022
2022-02-12 20:00:00,220.0,220.0,2022
2022-02-12 21:00:00,214.89,214.89,2022
2022-02-12 22:00:00,204.89,204.89,2022
2022-02-12 23:00:00,193.94,193.94,2022
2022-07-02 00:00:00,167.29,167.29,2022
2022-07-02 01:00:00,161.7,161.7,2022
2022-07-02 02:00:00,159.1,159.1,2022
2022-07-02 03:00:00,154.59,154.59,2022
2022-07-02 04:00:00,157.06,157.06,2022
2022-07-02 05:00:00,159.61,159.61,2022
2022-07-02 06:00:00,160.57,160.57,2022
2022-07-02 07:00:00,148.58,148.58,2022
2022-07-02 08:00:00,144.25,144.25,2022
2022-07-02 09:00:00,133.58,133.58,2022
2022-07-02 10:00:00,136.77,136.77,2022
2022-07-02 11:00:00,129.97,129.97,2022
2022-07-02 12:00:00,120.77,120.77,2022
2022-07-02 13:00:00,122.99,122.99,2022
2022-07-02 14:00:00,114.2,114.2,2022
2022-07-02 15:00:00,112.7,112.7,2022
2022-07-02 16:00:00,109.25,109.25,2022
2022-07-02 17:00:00,110.3,110.3,2022
2022-07-02 18:00:00,118.26,118.26,2022
2022-07-02 19:00:00,140.0,140.0,2022
2022-07-02 20:00:00,152.0,152.0,2022
2022-07-02 21:00:00,167.29,167.29,2022
2022-07-02 22:00:00,170.34,170.34,2022
2022-07-02 23:00:00,167.0,167.0,2022
2022-04-23 00:00:00,180.21,180.21,2022
2022-04-23 01:00:00,173.15,173.15,2022
2022-04-23 02:00:00,168.03,168.03,2022
2022-04-23 03:00:00,142.0,142.0,2022
2022-04-23 04:00:00,126.58,126.58,2022
2022-04-23 05:00:00,122.45,122.45,2022
2022-04-23 06:00:00,135.31,135.31,2022
2022-04-23 07:00:00,120.1,120.1,2022
2022-04-23 08:00:00,86.69,86.69,2022
2022-04-23 09:00:00,72.02,72.02,2022
2022-04-23 10:00:00,55.39,55.39,2022
2022-04-23 11:00:00,4.79,4.79,2022
2022-04-23 12:00:00,3.7,3.7,2022
2022-04-23 13:00:00,3.7,3.7,2022
2022-04-23 14:00:00,3.7,3.7,2022
2022-04-23 15:00:00,1.17,1.17,2022
2022-04-23 16:00:00,1.17,1.17,2022
2022-04-23 17:00:00,1.17,1.17,2022
2022-04-23 18:00:00,3.7,3.7,2022
2022-04-23 19:00:00,18.94,18.94,2022
2022-04-23 20:00:00,119.99,119.99,2022
2022-04-23 21:00:00,173.15,173.15,2022
2022-04-23 22:00:00,182.48,182.48,2022
2022-04-23 23:00:00,170.38,170.38,2022
2022-10-23 00:00:00,80.1,80.1,2022
2022-10-23 01:00:00,74.1,74.1,2022
2022-10-23 02:00:00,65.3,65.3,2022
2022-10-23 03:00:00,65.3,65.3,2022
2022-10-23 04:00:00,64.29,64.29,2022
2022-10-23 05:00:00,65.3,65.3,2022
2022-10-23 06:00:00,64.29,64.29,2022
2022-10-23 07:00:00,70.2,70.2,2022
2022-10-23 08:00:00,72.52,72.52,2022
2022-10-23 09:00:00,75.2,75.2,2022
2022-10-23 10:00:00,71.01,71.01,2022
2022-10-23 11:00:00,64.29,64.29,2022
2022-10-23 12:00:00,59.3,59.3,2022
2022-10-23 13:00:00,52.9,52.9,2022
2022-10-23 14:00:00,15.0,15.0,2022
2022-10-23 15:00:00,4.11,4.11,2022
2022-10-23 16:00:00,4.11,4.11,2022
2022-10-23 17:00:00,59.3,59.3,2022
2022-10-23 18:00:00,88.0,88.0,2022
2022-10-23 19:00:00,121.99,121.99,2022
2022-10-23 20:00:00,130.37,130.37,2022
2022-10-23 21:00:00,138.22,138.22,2022
2022-10-23 22:00:00,131.0,131.0,2022
2022-10-23 23:00:00,111.86,111.86,2022
2022-12-27 00:00:00,84.2,84.2,2022
2022-12-27 01:00:00,91.0,91.0,2022
2022-12-27 02:00:00,80.02,80.02,2022
2022-12-27 03:00:00,62.09,62.09,2022
2022-12-27 04:00:00,63.2,63.2,2022
2022-12-27 05:00:00,85.0,85.0,2022
2022-12-27 06:00:00,98.71,98.71,2022
2022-12-27 07:00:00,122.04,122.04,2022
2022-12-27 08:00:00,152.26,152.26,2022
2022-12-27 09:00:00,156.32,156.32,2022
2022-12-27 10:00:00,129.55,129.55,2022
2022-12-27 11:00:00,91.0,91.0,2022
2022-12-27 12:00:00,90.0,90.0,2022
2022-12-27 13:00:00,84.0,84.0,2022
2022-12-27 14:00:00,76.72,76.72,2022
2022-12-27 15:00:00,90.0,90.0,2022
2022-12-27 16:00:00,105.76,105.76,2022
2022-12-27 17:00:00,158.69,158.69,2022
2022-12-27 18:00:00,164.69,164.69,2022
2022-12-27 19:00:00,159.66,159.66,2022
2022-12-27 20:00:00,147.56,147.56,2022
2022-12-27 21:00:00,128.8,128.8,2022
2022-12-27 22:00:00,107.84,107.84,2022
2022-12-27 23:00:00,98.71,98.71,2022
2022-06-27 00:00:00,142.43,142.43,2022
2022-06-27 01:00:00,129.54,129.54,2022
2022-06-27 02:00:00,120.0,120.0,2022
2022-06-27 03:00:00,115.25,115.25,2022
2022-06-27 04:00:00,120.5,120.5,2022
2022-06-27 05:00:00,134.64,134.64,2022
