datetime,temp,humidity,precip,windspeed,uvindex,conditions
2022-07-01 00:00:00,15.97,0.37,0.0,19.1,8.0,Clear
2022-07-01 01:00:00,15.1,0.37,0.0,19.16,8.0,Clear
2022-07-01 02:00:00,14.8,0.38,0.0,19.23,8.0,Clear
2022-07-01 03:00:00,15.1,0.38,0.0,19.29,8.0,Clear
2022-07-01 04:00:00,15.97,0.38,0.0,19.35,8.0,Clear
2022-07-01 05:00:00,17.36,0.39,0.0,19.41,8.0,Clear
2022-07-01 06:00:00,19.18,0.39,0.0,19.48,8.0,Clear
2022-07-01 07:00:00,21.29,0.39,0.0,19.54,8.0,Clear
2022-07-01 08:00:00,23.55,0.4,0.0,19.6,8.0,Clear
2022-07-01 09:00:00,25.81,0.4,0.0,19.66,8.0,Clear
2022-07-01 10:00:00,27.92,0.4,0.0,19.73,8.0,Clear
2022-07-01 11:00:00,29.74,0.41,0.0,19.79,8.0,Clear
2022-07-01 12:00:00,31.13,0.41,0.0,19.85,8.0,Clear
2022-07-01 13:00:00,32.0,0.41,0.0,19.91,8.0,Clear
2022-07-01 14:00:00,32.3,0.42,0.0,19.98,8.0,Clear
2022-07-01 15:00:00,32.0,0.42,0.0,20.04,8.0,Clear
2022-07-01 16:00:00,31.13,0.42,0.0,20.1,8.0,Clear
2022-07-01 17:00:00,29.74,0.43,0.0,20.16,8.0,Clear
2022-07-01 18:00:00,27.92,0.43,0.0,20.23,8.0,Clear
2022-07-01 19:00:00,25.81,0.44,0.0,20.29,8.0,Clear
2022-07-01 20:00:00,23.55,0.44,0.0,20.35,8.0,Clear
2022-07-01 21:00:00,21.29,0.44,0.0,20.41,8.0,Clear
2022-07-01 22:00:00,19.18,0.45,0.0,20.48,8.0,Clear
2022-07-01 23:00:00,17.36,0.45,0.0,20.54,8.0,Clear
2022-07-02 00:00:00,21.58,0.45,0.0,20.6,8.0,Partially cloudy
2022-07-02 01:00:00,20.85,0.45,0.0,20.77,7.96,Partially cloudy
2022-07-02 02:00:00,20.6,0.45,0.0,20.94,7.92,Partially cloudy
2022-07-02 03:00:00,20.85,0.45,0.0,21.11,7.88,Partially cloudy
2022-07-02 04:00:00,21.58,0.45,0.0,21.28,7.83,Partially cloudy
2022-07-02 05:00:00,22.74,0.44,0.0,21.45,7.79,Partially cloudy
2022-07-02 06:00:00,24.25,0.44,0.0,21.62,7.75,Partially cloudy
2022-07-02 07:00:00,26.01,0.44,0.0,21.8,7.71,Partially cloudy
2022-07-02 08:00:00,27.9,0.44,0.0,21.97,7.67,Partially cloudy
2022-07-02 09:00:00,29.79,0.44,0.0,22.14,7.62,Partially cloudy
2022-07-02 10:00:00,31.55,0.43,0.0,22.31,7.58,Partially cloudy
2022-07-02 11:00:00,33.06,0.43,0.0,22.48,7.54,Partially cloudy
2022-07-02 12:00:00,34.22,0.43,0.0,22.65,7.5,Partially cloudy
2022-07-02 13:00:00,34.95,0.43,0.0,22.82,7.46,Partially cloudy
2022-07-02 14:00:00,35.2,0.43,0.0,22.99,7.42,Partially cloudy
2022-07-02 15:00:00,34.95,0.42,0.0,23.16,7.38,Partially cloudy
2022-07-02 16:00:00,34.22,0.42,0.0,23.33,7.33,Partially cloudy
2022-07-02 17:00:00,33.06,0.42,0.0,23.5,7.29,Partially cloudy
2022-07-02 18:00:00,31.55,0.42,0.0,23.68,7.25,Partially cloudy
2022-07-02 19:00:00,29.79,0.42,0.0,23.85,7.21,Partially cloudy
2022-07-02 20:00:00,27.9,0.41,0.0,24.02,7.17,Partially cloudy
2022-07-02 21:00:00,26.01,0.41,0.0,24.19,7.12,Partially cloudy
2022-07-02 22:00:00,24.25,0.41,0.0,24.36,7.08,Partially cloudy
2022-07-02 23:00:00,22.74,0.41,0.0,24.53,7.04,Partially cloudy
2022-07-03 00:00:00,22.88,0.41,0.0,24.7,7.0,Clear
2022-07-03 01:00:00,22.3,0.4,0.0,24.35,7.04,Clear
2022-07-03 02:00:00,22.1,0.4,0.0,23.99,7.08,Clear
2022-07-03 03:00:00,22.3,0.4,0.0,23.64,7.12,Clear
2022-07-03 04:00:00,22.88,0.39,0.0,23.28,7.17,Clear
2022-07-03 05:00:00,23.8,0.39,0.0,22.93,7.21,Clear
2022-07-03 06:00:00,25.0,0.39,0.0,22.58,7.25,Clear
2022-07-03 07:00:00,26.4,0.38,0.0,22.22,7.29,Clear
2022-07-03 08:00:00,27.9,0.38,0.0,21.87,7.33,Clear
2022-07-03 09:00:00,29.4,0.38,0.0,21.51,7.38,Clear
2022-07-03 10:00:00,30.8,0.37,0.0,21.16,7.42,Clear
2022-07-03 11:00:00,32.0,0.37,0.0,20.8,7.46,Clear
2022-07-03 12:00:00,32.92,0.36,0.0,20.45,7.5,Clear
2022-07-03 13:00:00,33.5,0.36,0.0,20.1,7.54,Clear
2022-07-03 14:00:00,33.7,0.36,0.0,19.74,7.58,Clear
2022-07-03 15:00:00,33.5,0.35,0.0,19.39,7.62,Clear
2022-07-03 16:00:00,32.92,0.35,0.0,19.03,7.67,Clear
2022-07-03 17:00:00,32.0,0.35,0.0,18.68,7.71,Clear
2022-07-03 18:00:00,30.8,0.34,0.0,18.32,7.75,Clear
2022-07-03 19:00:00,29.4,0.34,0.0,17.97,7.79,Clear
2022-07-03 20:00:00,27.9,0.34,0.0,17.62,7.83,Clear
2022-07-03 21:00:00,26.4,0.33,0.0,17.26,7.88,Clear
2022-07-03 22:00:00,25.0,0.33,0.0,16.91,7.92,Clear
2022-07-03 23:00:00,23.8,0.33,0.0,16.55,7.96,Clear
2022-07-04 00:00:00,21.12,0.32,0.0,16.2,8.0,Clear
2022-07-04 01:00:00,20.44,0.32,0.0,16.42,8.0,Clear
2022-07-04 02:00:00,20.2,0.32,0.0,16.64,8.0,Clear
2022-07-04 03:00:00,20.44,0.31,0.0,16.86,8.0,Clear
2022-07-04 04:00:00,21.12,0.31,0.0,17.08,8.0,Clear
2022-07-04 05:00:00,22.22,0.31,0.0,17.3,8.0,Clear
2022-07-04 06:00:00,23.65,0.3,0.0,17.52,8.0,Clear
2022-07-04 07:00:00,25.31,0.3,0.0,17.75,8.0,Clear
2022-07-04 08:00:00,27.1,0.3,0.0,17.97,8.0,Clear
2022-07-04 09:00:00,28.89,0.29,0.0,18.19,8.0,Clear
2022-07-04 10:00:00,30.55,0.29,0.0,18.41,8.0,Clear
2022-07-04 11:00:00,31.98,0.29,0.0,18.63,8.0,Clear
2022-07-04 12:00:00,33.08,0.28,0.0,18.85,8.0,Clear
2022-07-04 13:00:00,33.76,0.28,0.0,19.07,8.0,Clear
2022-07-04 14:00:00,34.0,0.28,0.0,19.29,8.0,Clear
2022-07-04 15:00:00,33.76,0.27,0.0,19.51,8.0,Clear
2022-07-04 16:00:00,33.08,0.27,0.0,19.73,8.0,Clear
2022-07-04 17:00:00,31.98,0.27,0.0,19.95,8.0,Clear
2022-07-04 18:00:00,30.55,0.26,0.0,20.18,8.0,Clear
2022-07-04 19:00:00,28.89,0.26,0.0,20.4,8.0,Clear
2022-07-04 20:00:00,27.1,0.26,0.0,20.62,8.0,Clear
2022-07-04 21:00:00,25.31,0.25,0.0,20.84,8.0,Clear
2022-07-04 22:00:00,23.65,0.25,0.0,21.06,8.0,Clear
2022-07-04 23:00:00,22.22,0.25,0.0,21.28,8.0,Clear
2022-07-05 00:00:00,19.95,0.24,0.0,21.5,8.0,Clear
2022-07-05 01:00:00,19.09,0.25,0.0,21.68,7.96,Clear
2022-07-05 02:00:00,18.8,0.26,0.01,21.85,7.92,Clear
2022-07-05 03:00:00,19.09,0.27,0.01,22.02,7.88,Clear
2022-07-05 04:00:00,19.95,0.28,0.01,22.2,7.83,Clear
2022-07-05 05:00:00,21.32,0.29,0.01,22.38,7.79,Clear
2022-07-05 06:00:00,23.1,0.3,0.02,22.55,7.75,Clear
2022-07-05 07:00:00,25.17,0.31,0.02,22.72,7.71,Clear
2022-07-05 08:00:00,27.4,0.32,0.02,22.9,7.67,Clear
2022-07-05 09:00:00,29.63,0.32,0.03,23.08,7.62,Clear
2022-07-05 10:00:00,31.7,0.33,0.03,23.25,7.58,Clear
2022-07-05 11:00:00,33.48,0.34,0.03,23.42,7.54,Clear
2022-07-05 12:00:00,34.85,0.35,0.04,23.6,7.5,Clear
2022-07-05 13:00:00,35.71,0.36,0.04,23.78,7.46,Clear
2022-07-05 14:00:00,36.0,0.37,0.04,23.95,7.42,Clear
2022-07-05 15:00:00,35.71,0.38,0.04,24.12,7.38,Clear
2022-07-05 16:00:00,34.85,0.39,0.05,24.3,7.33,Clear
2022-07-05 17:00:00,33.48,0.39,0.05,24.48,7.29,Clear
2022-07-05 18:00:00,31.7,0.4,0.05,24.65,7.25,Clear
2022-07-05 19:00:00,29.63,0.41,0.06,24.82,7.21,Clear
2022-07-05 20:00:00,27.4,0.42,0.06,25.0,7.17,Clear
2022-07-05 21:00:00,25.17,0.43,0.06,25.18,7.12,Clear
2022-07-05 22:00:00,23.1,0.44,0.06,25.35,7.08,Clear
2022-07-05 23:00:00,21.32,0.45,0.07,25.52,7.04,Clear
2022-07-06 00:00:00,22.47,0.46,0.07,25.7,7.0,Rain
2022-07-06 01:00:00,22.04,0.45,0.07,25.57,7.04,Rain
2022-07-06 02:00:00,21.9,0.45,0.06,25.44,7.08,Rain
2022-07-06 03:00:00,22.04,0.45,0.06,25.31,7.12,Rain
2022-07-06 04:00:00,22.47,0.44,0.06,25.18,7.17,Rain
2022-07-06 05:00:00,23.14,0.44,0.06,25.05,7.21,Rain
2022-07-06 06:00:00,24.02,0.44,0.05,24.92,7.25,Rain
2022-07-06 07:00:00,25.05,0.44,0.05,24.8,7.29,Rain
2022-07-06 08:00:00,26.15,0.43,0.05,24.67,7.33,Rain
2022-07-06 09:00:00,27.25,0.43,0.04,24.54,7.38,Rain
2022-07-06 10:00:00,28.28,0.43,0.04,24.41,7.42,Rain
2022-07-06 11:00:00,29.16,0.42,0.04,24.28,7.46,Rain
2022-07-06 12:00:00,29.83,0.42,0.04,24.15,7.5,Rain
2022-07-06 13:00:00,30.26,0.42,0.03,24.02,7.54,Rain
2022-07-06 14:00:00,30.4,0.41,0.03,23.89,7.58,Rain
2022-07-06 15:00:00,30.26,0.41,0.03,23.76,7.62,Rain
2022-07-06 16:00:00,29.83,0.41,0.02,23.63,7.67,Rain
2022-07-06 17:00:00,29.16,0.41,0.02,23.5,7.71,Rain
2022-07-06 18:00:00,28.28,0.4,0.02,23.38,7.75,Rain
2022-07-06 19:00:00,27.25,0.4,0.01,23.25,7.79,Rain
2022-07-06 20:00:00,26.15,0.4,0.01,23.12,7.83,Rain
2022-07-06 21:00:00,25.05,0.39,0.01,22.99,7.88,Rain
2022-07-06 22:00:00,24.02,0.39,0.01,22.86,7.92,Rain
2022-07-06 23:00:00,23.14,0.39,0.0,22.73,7.96,Rain
2022-07-07 00:00:00,18.48,0.38,0.0,22.6,8.0,Clear
2022-07-07 01:00:00,17.75,0.38,0.0,22.34,8.0,Clear
2022-07-07 02:00:00,17.5,0.38,0.0,22.08,8.0,Clear
2022-07-07 03:00:00,17.75,0.38,0.0,21.83,8.0,Clear
2022-07-07 04:00:00,18.48,0.37,0.0,21.57,8.0,Clear
2022-07-07 05:00:00,19.65,0.37,0.0,21.31,8.0,Clear
2022-07-07 06:00:00,21.18,0.37,0.0,21.05,8.0,Clear
2022-07-07 07:00:00,22.95,0.37,0.0,20.79,8.0,Clear
2022-07-07 08:00:00,24.85,0.36,0.0,20.53,8.0,Clear
2022-07-07 09:00:00,26.75,0.36,0.0,20.27,8.0,Clear
2022-07-07 10:00:00,28.52,0.36,0.0,20.02,8.0,Clear
2022-07-07 11:00:00,30.05,0.36,0.0,19.76,8.0,Clear
2022-07-07 12:00:00,31.22,0.35,0.0,19.5,8.0,Clear
2022-07-07 13:00:00,31.95,0.35,0.0,19.24,8.0,Clear
2022-07-07 14:00:00,32.2,0.35,0.0,18.98,8.0,Clear
2022-07-07 15:00:00,31.95,0.34,0.0,18.72,8.0,Clear
2022-07-07 16:00:00,31.22,0.34,0.0,18.47,8.0,Clear
2022-07-07 17:00:00,30.05,0.34,0.0,18.21,8.0,Clear
2022-07-07 18:00:00,28.52,0.34,0.0,17.95,8.0,Clear
2022-07-07 19:00:00,26.75,0.33,0.0,17.69,8.0,Clear
2022-07-07 20:00:00,24.85,0.33,0.0,17.43,8.0,Clear
2022-07-07 21:00:00,22.95,0.33,0.0,17.17,8.0,Clear
2022-07-07 22:00:00,21.18,0.33,0.0,16.92,8.0,Clear
2022-07-07 23:00:00,19.65,0.32,0.0,16.66,8.0,Clear
2022-07-08 00:00:00,20.22,0.32,0.0,16.4,8.0,Clear
2022-07-08 01:00:00,19.46,0.32,0.0,16.12,7.96,Clear
2022-07-08 02:00:00,19.2,0.32,0.0,15.84,7.92,Clear
2022-07-08 03:00:00,19.46,0.32,0.0,15.56,7.88,Clear
2022-07-08 04:00:00,20.22,0.32,0.0,15.28,7.83,Clear
2022-07-08 05:00:00,21.44,0.31,0.0,15.0,7.79,Clear
2022-07-08 06:00:00,23.02,0.31,0.0,14.72,7.75,Clear
2022-07-08 07:00:00,24.87,0.31,0.0,14.45,7.71,Clear
2022-07-08 08:00:00,26.85,0.31,0.0,14.17,7.67,Clear
2022-07-08 09:00:00,28.83,0.31,0.0,13.89,7.62,Clear
2022-07-08 10:00:00,30.68,0.31,0.0,13.61,7.58,Clear
2022-07-08 11:00:00,32.26,0.3,0.0,13.33,7.54,Clear
2022-07-08 12:00:00,33.48,0.3,0.0,13.05,7.5,Clear
2022-07-08 13:00:00,34.24,0.3,0.0,12.77,7.46,Clear
2022-07-08 14:00:00,34.5,0.3,0.0,12.49,7.42,Clear
2022-07-08 15:00:00,34.24,0.3,0.0,12.21,7.38,Clear
2022-07-08 16:00:00,33.48,0.3,0.0,11.93,7.33,Clear
2022-07-08 17:00:00,32.26,0.3,0.0,11.65,7.29,Clear
2022-07-08 18:00:00,30.68,0.29,0.0,11.38,7.25,Clear
2022-07-08 19:00:00,28.83,0.29,0.0,11.1,7.21,Clear
2022-07-08 20:00:00,26.85,0.29,0.0,10.82,7.17,Clear
2022-07-08 21:00:00,24.87,0.29,0.0,10.54,7.12,Clear
2022-07-08 22:00:00,23.02,0.29,0.0,10.26,7.08,Clear
2022-07-08 23:00:00,21.44,0.29,0.0,9.98,7.04,Clear
2022-07-09 00:00:00,21.77,0.29,0.0,9.7,7.0,Clear
2022-07-09 01:00:00,20.97,0.28,0.0,9.8,7.0,Clear
2022-07-09 02:00:00,20.7,0.28,0.0,9.9,7.0,Clear
2022-07-09 03:00:00,20.97,0.28,0.0,10.0,7.0,Clear
2022-07-09 04:00:00,21.77,0.28,0.0,10.1,7.0,Clear
2022-07-09 05:00:00,23.04,0.28,0.0,10.2,7.0,Clear
2022-07-09 06:00:00,24.7,0.28,0.0,10.3,7.0,Clear
2022-07-09 07:00:00,26.63,0.28,0.0,10.4,7.0,Clear
2022-07-09 08:00:00,28.7,0.27,0.0,10.5,7.0,Clear
2022-07-09 09:00:00,30.77,0.27,0.0,10.6,7.0,Clear
2022-07-09 10:00:00,32.7,0.27,0.0,10.7,7.0,Clear
2022-07-09 11:00:00,34.36,0.27,0.0,10.8,7.0,Clear
2022-07-09 12:00:00,35.63,0.27,0.0,10.9,7.0,Clear
2022-07-09 13:00:00,36.43,0.27,0.0,11.0,7.0,Clear
2022-07-09 14:00:00,36.7,0.26,0.0,11.1,7.0,Clear
2022-07-09 15:00:00,36.43,0.26,0.0,11.2,7.0,Clear
2022-07-09 16:00:00,35.63,0.26,0.0,11.3,7.0,Clear
2022-07-09 17:00:00,34.36,0.26,0.0,11.4,7.0,Clear
2022-07-09 18:00:00,32.7,0.26,0.0,11.5,7.0,Clear
2022-07-09 19:00:00,30.77,0.26,0.0,11.6,7.0,Clear
2022-07-09 20:00:00,28.7,0.26,0.0,11.7,7.0,Clear
2022-07-09 21:00:00,26.63,0.25,0.0,11.8,7.0,Clear
2022-07-09 22:00:00,24.7,0.25,0.0,11.9,7.0,Clear
2022-07-09 23:00:00,23.04,0.25,0.0,12.0,7.0,Clear
2022-07-10 00:00:00,23.51,0.25,0.0,12.1,7.0,Clear
2022-07-10 01:00:00,22.76,0.25,0.0,12.04,7.0,Clear
2022-07-10 02:00:00,22.5,0.25,0.0,11.98,7.0,Clear
2022-07-10 03:00:00,22.76,0.25,0.0,11.92,7.0,Clear
2022-07-10 04:00:00,23.51,0.25,0.0,11.87,7.0,Clear
2022-07-10 05:00:00,24.71,0.25,0.0,11.81,7.0,Clear
2022-07-10 06:00:00,26.28,0.25,0.0,11.75,7.0,Clear
2022-07-10 07:00:00,28.1,0.25,0.0,11.69,7.0,Clear
2022-07-10 08:00:00,30.05,0.25,0.0,11.63,7.0,Clear
2022-07-10 09:00:00,32.0,0.25,0.0,11.58,7.0,Clear
2022-07-10 10:00:00,33.83,0.25,0.0,11.52,7.0,Clear
2022-07-10 11:00:00,35.39,0.25,0.0,11.46,7.0,Clear
2022-07-10 12:00:00,36.59,0.25,0.0,11.4,7.0,Clear
2022-07-10 13:00:00,37.34,0.25,0.0,11.34,7.0,Clear
2022-07-10 14:00:00,37.6,0.25,0.0,11.28,7.0,Clear
2022-07-10 15:00:00,37.34,0.25,0.0,11.22,7.0,Clear
2022-07-10 16:00:00,36.59,0.25,0.0,11.17,7.0,Clear
2022-07-10 17:00:00,35.39,0.25,0.0,11.11,7.0,Clear
2022-07-10 18:00:00,33.83,0.25,0.0,11.05,7.0,Clear
2022-07-10 19:00:00,32.0,0.25,0.0,10.99,7.0,Clear
2022-07-10 20:00:00,30.05,0.25,0.0,10.93,7.0,Clear
2022-07-10 21:00:00,28.1,0.25,0.0,10.88,7.0,Clear
2022-07-10 22:00:00,26.28,0.25,0.0,10.82,7.0,Clear
2022-07-10 23:00:00,24.71,0.25,0.0,10.76,7.0,Clear
2022-07-11 00:00:00,24.14,0.25,0.0,10.7,7.0,Partially cloudy
2022-07-11 01:00:00,23.44,0.25,0.0,10.75,7.04,Partially cloudy
2022-07-11 02:00:00,23.2,0.25,0.0,10.8,7.08,Partially cloudy
2022-07-11 03:00:00,23.44,0.25,0.0,10.85,7.12,Partially cloudy
2022-07-11 04:00:00,24.14,0.25,0.0,10.9,7.17,Partially cloudy
2022-07-11 05:00:00,25.26,0.25,0.01,10.95,7.21,Partially cloudy
2022-07-11 06:00:00,26.72,0.25,0.01,11.0,7.25,Partially cloudy
2022-07-11 07:00:00,28.43,0.25,0.01,11.05,7.29,Partially cloudy
2022-07-11 08:00:00,30.25,0.25,0.01,11.1,7.33,Partially cloudy
2022-07-11 09:00:00,32.07,0.25,0.01,11.15,7.38,Partially cloudy
2022-07-11 10:00:00,33.78,0.25,0.01,11.2,7.42,Partially cloudy
2022-07-11 11:00:00,35.24,0.24,0.01,11.25,7.46,Partially cloudy
2022-07-11 12:00:00,36.36,0.24,0.01,11.3,7.5,Partially cloudy
2022-07-11 13:00:00,37.06,0.24,0.01,11.35,7.54,Partially cloudy
2022-07-11 14:00:00,37.3,0.24,0.01,11.4,7.58,Partially cloudy
2022-07-11 15:00:00,37.06,0.24,0.02,11.45,7.62,Partially cloudy
2022-07-11 16:00:00,36.36,0.24,0.02,11.5,7.67,Partially cloudy
2022-07-11 17:00:00,35.24,0.24,0.02,11.55,7.71,Partially cloudy
2022-07-11 18:00:00,33.78,0.24,0.02,11.6,7.75,Partially cloudy
2022-07-11 19:00:00,32.07,0.24,0.02,11.65,7.79,Partially cloudy
2022-07-11 20:00:00,30.25,0.24,0.02,11.7,7.83,Partially cloudy
2022-07-11 21:00:00,28.43,0.24,0.02,11.75,7.88,Partially cloudy
2022-07-11 22:00:00,26.72,0.24,0.02,11.8,7.92,Partially cloudy
2022-07-11 23:00:00,25.26,0.23,0.02,11.85,7.96,Partially cloudy
2022-07-12 00:00:00,24.94,0.23,0.02,11.9,8.0,Rain
2022-07-12 01:00:00,24.24,0.23,0.02,11.85,7.96,Rain
2022-07-12 02:00:00,24.0,0.23,0.02,11.8,7.92,Rain
2022-07-12 03:00:00,24.24,0.23,0.02,11.75,7.88,Rain
2022-07-12 04:00:00,24.94,0.24,0.02,11.7,7.83,Rain
2022-07-12 05:00:00,26.05,0.24,0.02,11.65,7.79,Rain
2022-07-12 06:00:00,27.5,0.24,0.02,11.6,7.75,Rain
2022-07-12 07:00:00,29.19,0.24,0.02,11.55,7.71,Rain
2022-07-12 08:00:00,31.0,0.24,0.02,11.5,7.67,Rain
2022-07-12 09:00:00,32.81,0.24,0.02,11.45,7.62,Rain
2022-07-12 10:00:00,34.5,0.24,0.01,11.4,7.58,Rain
2022-07-12 11:00:00,35.95,0.24,0.01,11.35,7.54,Rain
2022-07-12 12:00:00,37.06,0.24,0.01,11.3,7.5,Rain
2022-07-12 13:00:00,37.76,0.24,0.01,11.25,7.46,Rain
2022-07-12 14:00:00,38.0,0.24,0.01,11.2,7.42,Rain
2022-07-12 15:00:00,37.76,0.24,0.01,11.15,7.38,Rain
2022-07-12 16:00:00,37.06,0.24,0.01,11.1,7.33,Rain
2022-07-12 17:00:00,35.95,0.24,0.01,11.05,7.29,Rain
2022-07-12 18:00:00,34.5,0.24,0.01,11.0,7.25,Rain
2022-07-12 19:00:00,32.81,0.24,0.01,10.95,7.21,Rain
2022-07-12 20:00:00,31.0,0.24,0.0,10.9,7.17,Rain
2022-07-12 21:00:00,29.19,0.24,0.0,10.85,7.12,Rain
2022-07-12 22:00:00,27.5,0.24,0.0,10.8,7.08,Rain
2022-07-12 23:00:00,26.05,0.24,0.0,10.75,7.04,Rain
2022-07-13 00:00:00,25.2,0.24,0.0,10.7,7.0,Partially cloudy
2022-07-13 01:00:00,24.46,0.24,0.0,10.79,7.0,Partially cloudy
2022-07-13 02:00:00,24.2,0.24,0.0,10.88,7.0,Partially cloudy
2022-07-13 03:00:00,24.46,0.23,0.0,10.96,7.0,Partially cloudy
2022-07-13 04:00:00,25.2,0.23,0.0,11.05,7.0,Partially cloudy
2022-07-13 05:00:00,26.4,0.23,0.0,11.14,7.0,Partially cloudy
2022-07-13 06:00:00,27.95,0.23,0.0,11.22,7.0,Partially cloudy
2022-07-13 07:00:00,29.76,0.23,0.0,11.31,7.0,Partially cloudy
2022-07-13 08:00:00,31.7,0.22,0.0,11.4,7.0,Partially cloudy
2022-07-13 09:00:00,33.64,0.22,0.0,11.49,7.0,Partially cloudy
2022-07-13 10:00:00,35.45,0.22,0.0,11.58,7.0,Partially cloudy
2022-07-13 11:00:00,37.0,0.22,0.0,11.66,7.0,Partially cloudy
2022-07-13 12:00:00,38.2,0.22,0.0,11.75,7.0,Partially cloudy
2022-07-13 13:00:00,38.94,0.21,0.0,11.84,7.0,Partially cloudy
2022-07-13 14:00:00,39.2,0.21,0.0,11.92,7.0,Partially cloudy
2022-07-13 15:00:00,38.94,0.21,0.0,12.01,7.0,Partially cloudy
2022-07-13 16:00:00,38.2,0.21,0.0,12.1,7.0,Partially cloudy
2022-07-13 17:00:00,37.0,0.2,0.0,12.19,7.0,Partially cloudy
2022-07-13 18:00:00,35.45,0.2,0.0,12.28,7.0,Partially cloudy
2022-07-13 19:00:00,33.64,0.2,0.0,12.36,7.0,Partially cloudy
2022-07-13 20:00:00,31.7,0.2,0.0,12.45,7.0,Partially cloudy
2022-07-13 21:00:00,29.76,0.2,0.0,12.54,7.0,Partially cloudy
2022-07-13 22:00:00,27.95,0.19,0.0,12.62,7.0,Partially cloudy
2022-07-13 23:00:00,26.4,0.19,0.0,12.71,7.0,Partially cloudy
2022-07-14 00:00:00,26.78,0.19,0.0,12.8,7.0,Clear
2022-07-14 01:00:00,26.05,0.19,0.0,12.87,7.0,Clear
2022-07-14 02:00:00,25.8,0.19,0.0,12.93,7.0,Clear
2022-07-14 03:00:00,26.05,0.19,0.0,13.0,7.0,Clear
2022-07-14 04:00:00,26.78,0.19,0.0,13.07,7.0,Clear
2022-07-14 05:00:00,27.94,0.19,0.0,13.13,7.0,Clear
2022-07-14 06:00:00,29.45,0.18,0.0,13.2,7.0,Clear
2022-07-14 07:00:00,31.21,0.18,0.0,13.27,7.0,Clear
2022-07-14 08:00:00,33.1,0.18,0.0,13.33,7.0,Clear
2022-07-14 09:00:00,34.99,0.18,0.0,13.4,7.0,Clear
2022-07-14 10:00:00,36.75,0.18,0.0,13.47,7.0,Clear
2022-07-14 11:00:00,38.26,0.18,0.0,13.53,7.0,Clear
2022-07-14 12:00:00,39.42,0.18,0.0,13.6,7.0,Clear
2022-07-14 13:00:00,40.15,0.18,0.0,13.67,7.0,Clear
2022-07-14 14:00:00,40.4,0.18,0.0,13.73,7.0,Clear
2022-07-14 15:00:00,40.15,0.18,0.0,13.8,7.0,Clear
2022-07-14 16:00:00,39.42,0.18,0.0,13.87,7.0,Clear
2022-07-14 17:00:00,38.26,0.18,0.0,13.93,7.0,Clear
2022-07-14 18:00:00,36.75,0.17,0.0,14.0,7.0,Clear
2022-07-14 19:00:00,34.99,0.17,0.0,14.07,7.0,Clear
2022-07-14 20:00:00,33.1,0.17,0.0,14.13,7.0,Clear
2022-07-14 21:00:00,31.21,0.17,0.0,14.2,7.0,Clear
2022-07-14 22:00:00,29.45,0.17,0.0,14.27,7.0,Clear
2022-07-14 23:00:00,27.94,0.17,0.0,14.33,7.0,Clear
2022-07-15 00:00:00,24.89,0.17,0.0,14.4,7.0,Clear
2022-07-15 01:00:00,24.15,0.17,0.0,14.38,7.04,Clear
2022-07-15 02:00:00,23.9,0.17,0.0,14.35,7.08,Clear
2022-07-15 03:00:00,24.15,0.18,0.0,14.32,7.12,Clear
2022-07-15 04:00:00,24.89,0.18,0.0,14.3,7.17,Clear
2022-07-15 05:00:00,26.07,0.18,0.0,14.28,7.21,Clear
2022-07-15 06:00:00,27.6,0.18,0.0,14.25,7.25,Clear
2022-07-15 07:00:00,29.38,0.18,0.0,14.22,7.29,Clear
2022-07-15 08:00:00,31.3,0.18,0.0,14.2,7.33,Clear
2022-07-15 09:00:00,33.22,0.19,0.0,14.18,7.38,Clear
2022-07-15 10:00:00,35.0,0.19,0.0,14.15,7.42,Clear
2022-07-15 11:00:00,36.53,0.19,0.0,14.12,7.46,Clear
2022-07-15 12:00:00,37.71,0.19,0.0,14.1,7.5,Clear
2022-07-15 13:00:00,38.45,0.19,0.0,14.08,7.54,Clear
2022-07-15 14:00:00,38.7,0.19,0.0,14.05,7.58,Clear
2022-07-15 15:00:00,38.45,0.2,0.0,14.02,7.62,Clear
2022-07-15 16:00:00,37.71,0.2,0.0,14.0,7.67,Clear
2022-07-15 17:00:00,36.53,0.2,0.0,13.98,7.71,Clear
2022-07-15 18:00:00,35.0,0.2,0.0,13.95,7.75,Clear
2022-07-15 19:00:00,33.22,0.2,0.0,13.92,7.79,Clear
2022-07-15 20:00:00,31.3,0.2,0.0,13.9,7.83,Clear
2022-07-15 21:00:00,29.38,0.21,0.0,13.88,7.88,Clear
2022-07-15 22:00:00,27.6,0.21,0.0,13.85,7.92,Clear
2022-07-15 23:00:00,26.07,0.21,0.0,13.82,7.96,Clear
2022-07-16 00:00:00,25.85,0.21,0.0,13.8,8.0,Clear
2022-07-16 01:00:00,25.14,0.21,0.0,13.89,7.96,Clear
2022-07-16 02:00:00,24.9,0.21,0.0,13.98,7.92,Clear
2022-07-16 03:00:00,25.14,0.21,0.0,14.08,7.88,Clear
2022-07-16 04:00:00,25.85,0.21,0.0,14.17,7.83,Clear
2022-07-16 05:00:00,26.98,0.21,0.0,14.26,7.79,Clear
2022-07-16 06:00:00,28.45,0.21,0.0,14.35,7.75,Clear
2022-07-16 07:00:00,30.16,0.21,0.0,14.44,7.71,Clear
2022-07-16 08:00:00,32.0,0.21,0.0,14.53,7.67,Clear
