datetime,temp,humidity,precip,windspeed,uvindex,conditions
2018-01-01 00:00:00,22.56,0.67,0.0,17.9,5.0,Partially cloudy
2018-01-01 01:00:00,22.14,0.67,0.0,17.9,5.0,Partially cloudy
2018-01-01 02:00:00,22.0,0.67,0.0,17.91,5.0,Partially cloudy
2018-01-01 03:00:00,22.14,0.66,0.0,17.91,5.0,Partially cloudy
2018-01-01 04:00:00,22.56,0.66,0.0,17.92,5.0,Partially cloudy
2018-01-01 05:00:00,23.22,0.66,0.0,17.92,5.0,Partially cloudy
2018-01-01 06:00:00,24.08,0.66,0.0,17.92,5.0,Partially cloudy
2018-01-01 07:00:00,25.08,0.66,0.0,17.93,5.0,Partially cloudy
2018-01-01 08:00:00,26.15,0.66,0.0,17.93,5.0,Partially cloudy
2018-01-01 09:00:00,27.22,0.66,0.0,17.94,5.0,Partially cloudy
2018-01-01 10:00:00,28.22,0.66,0.0,17.94,5.0,Partially cloudy
2018-01-01 11:00:00,29.08,0.66,0.0,17.95,5.0,Partially cloudy
2018-01-01 12:00:00,29.74,0.66,0.0,17.95,5.0,Partially cloudy
2018-01-01 13:00:00,30.16,0.66,0.0,17.95,5.0,Partially cloudy
2018-01-01 14:00:00,30.3,0.66,0.0,17.96,5.0,Partially cloudy
2018-01-01 15:00:00,30.16,0.66,0.0,17.96,5.0,Partially cloudy
2018-01-01 16:00:00,29.74,0.66,0.0,17.97,5.0,Partially cloudy
2018-01-01 17:00:00,29.08,0.66,0.0,17.97,5.0,Partially cloudy
2018-01-01 18:00:00,28.22,0.66,0.0,17.98,5.0,Partially cloudy
2018-01-01 19:00:00,27.22,0.66,0.0,17.98,5.0,Partially cloudy
2018-01-01 20:00:00,26.15,0.66,0.0,17.98,5.0,Partially cloudy
2018-01-01 21:00:00,25.08,0.66,0.0,17.99,5.0,Partially cloudy
2018-01-01 22:00:00,24.08,0.66,0.0,17.99,5.0,Partially cloudy
2018-01-01 23:00:00,23.22,0.66,0.0,18.0,5.0,Partially cloudy
2018-01-02 00:00:00,22.78,0.66,0.0,18.0,5.0,Partially cloudy
2018-01-02 01:00:00,22.35,0.66,0.0,17.77,5.0,Partially cloudy
2018-01-02 02:00:00,22.2,0.66,0.0,17.54,5.0,Partially cloudy
2018-01-02 03:00:00,22.35,0.66,0.0,17.31,5.0,Partially cloudy
2018-01-02 04:00:00,22.78,0.65,0.0,17.08,5.0,Partially cloudy
2018-01-02 05:00:00,23.47,0.65,0.0,16.85,5.0,Partially cloudy
2018-01-02 06:00:00,24.38,0.65,0.0,16.62,5.0,Partially cloudy
2018-01-02 07:00:00,25.42,0.65,0.0,16.4,5.0,Partially cloudy
2018-01-02 08:00:00,26.55,0.65,0.0,16.17,5.0,Partially cloudy
2018-01-02 09:00:00,27.68,0.65,0.0,15.94,5.0,Partially cloudy
2018-01-02 10:00:00,28.72,0.65,0.0,15.71,5.0,Partially cloudy
2018-01-02 11:00:00,29.63,0.65,0.0,15.48,5.0,Partially cloudy
2018-01-02 12:00:00,30.32,0.65,0.0,15.25,5.0,Partially cloudy
2018-01-02 13:00:00,30.75,0.65,0.0,15.02,5.0,Partially cloudy
2018-01-02 14:00:00,30.9,0.65,0.0,14.79,5.0,Partially cloudy
2018-01-02 15:00:00,30.75,0.65,0.0,14.56,5.0,Partially cloudy
2018-01-02 16:00:00,30.32,0.65,0.0,14.33,5.0,Partially cloudy
2018-01-02 17:00:00,29.63,0.65,0.0,14.1,5.0,Partially cloudy
2018-01-02 18:00:00,28.72,0.65,0.0,13.88,5.0,Partially cloudy
2018-01-02 19:00:00,27.68,0.65,0.0,13.65,5.0,Partially cloudy
2018-01-02 20:00:00,26.55,0.65,0.0,13.42,5.0,Partially cloudy
2018-01-02 21:00:00,25.42,0.65,0.0,13.19,5.0,Partially cloudy
2018-01-02 22:00:00,24.38,0.65,0.0,12.96,5.0,Partially cloudy
2018-01-02 23:00:00,23.47,0.65,0.0,12.73,5.0,Partially cloudy
2018-01-03 00:00:00,24.66,0.65,0.0,12.5,5.0,Partially cloudy
2018-01-03 01:00:00,24.32,0.65,0.0,12.52,5.12,Partially cloudy
2018-01-03 02:00:00,24.2,0.65,0.0,12.54,5.25,Partially cloudy
2018-01-03 03:00:00,24.32,0.65,0.0,12.56,5.38,Partially cloudy
2018-01-03 04:00:00,24.66,0.65,0.0,12.58,5.5,Partially cloudy
2018-01-03 05:00:00,25.2,0.65,0.0,12.6,5.62,Partially cloudy
2018-01-03 06:00:00,25.9,0.65,0.0,12.62,5.75,Partially cloudy
2018-01-03 07:00:00,26.72,0.65,0.0,12.65,5.88,Partially cloudy
2018-01-03 08:00:00,27.6,0.65,0.0,12.67,6.0,Partially cloudy
2018-01-03 09:00:00,28.48,0.65,0.0,12.69,6.12,Partially cloudy
2018-01-03 10:00:00,29.3,0.65,0.0,12.71,6.25,Partially cloudy
2018-01-03 11:00:00,30.0,0.65,0.0,12.73,6.38,Partially cloudy
2018-01-03 12:00:00,30.54,0.64,0.0,12.75,6.5,Partially cloudy
2018-01-03 13:00:00,30.88,0.64,0.0,12.77,6.62,Partially cloudy
2018-01-03 14:00:00,31.0,0.64,0.0,12.79,6.75,Partially cloudy
2018-01-03 15:00:00,30.88,0.64,0.0,12.81,6.88,Partially cloudy
2018-01-03 16:00:00,30.54,0.64,0.0,12.83,7.0,Partially cloudy
2018-01-03 17:00:00,30.0,0.64,0.0,12.85,7.12,Partially cloudy
2018-01-03 18:00:00,29.3,0.64,0.0,12.88,7.25,Partially cloudy
2018-01-03 19:00:00,28.48,0.64,0.0,12.9,7.38,Partially cloudy
2018-01-03 20:00:00,27.6,0.64,0.0,12.92,7.5,Partially cloudy
2018-01-03 21:00:00,26.72,0.64,0.0,12.94,7.62,Partially cloudy
2018-01-03 22:00:00,25.9,0.64,0.0,12.96,7.75,Partially cloudy
2018-01-03 23:00:00,25.2,0.64,0.0,12.98,7.88,Partially cloudy
2018-01-04 00:00:00,24.6,0.64,0.0,13.0,8.0,Partially cloudy
2018-01-04 01:00:00,24.15,0.64,0.0,12.89,8.0,Partially cloudy
2018-01-04 02:00:00,24.0,0.64,0.0,12.78,8.0,Partially cloudy
2018-01-04 03:00:00,24.15,0.64,0.0,12.66,8.0,Partially cloudy
2018-01-04 04:00:00,24.6,0.64,0.0,12.55,8.0,Partially cloudy
2018-01-04 05:00:00,25.32,0.64,0.0,12.44,8.0,Partially cloudy
2018-01-04 06:00:00,26.25,0.64,0.0,12.32,8.0,Partially cloudy
2018-01-04 07:00:00,27.34,0.63,0.0,12.21,8.0,Partially cloudy
2018-01-04 08:00:00,28.5,0.63,0.0,12.1,8.0,Partially cloudy
2018-01-04 09:00:00,29.66,0.63,0.0,11.99,8.0,Partially cloudy
2018-01-04 10:00:00,30.75,0.63,0.0,11.88,8.0,Partially cloudy
2018-01-04 11:00:00,31.68,0.63,0.0,11.76,8.0,Partially cloudy
2018-01-04 12:00:00,32.4,0.63,0.0,11.65,8.0,Partially cloudy
2018-01-04 13:00:00,32.85,0.63,0.0,11.54,8.0,Partially cloudy
2018-01-04 14:00:00,33.0,0.63,0.0,11.42,8.0,Partially cloudy
2018-01-04 15:00:00,32.85,0.63,0.0,11.31,8.0,Partially cloudy
2018-01-04 16:00:00,32.4,0.63,0.0,11.2,8.0,Partially cloudy
2018-01-04 17:00:00,31.68,0.63,0.0,11.09,8.0,Partially cloudy
2018-01-04 18:00:00,30.75,0.62,0.0,10.98,8.0,Partially cloudy
2018-01-04 19:00:00,29.66,0.62,0.0,10.86,8.0,Partially cloudy
2018-01-04 20:00:00,28.5,0.62,0.0,10.75,8.0,Partially cloudy
2018-01-04 21:00:00,27.34,0.62,0.0,10.64,8.0,Partially cloudy
2018-01-04 22:00:00,26.25,0.62,0.0,10.52,8.0,Partially cloudy
2018-01-04 23:00:00,25.32,0.62,0.0,10.41,8.0,Partially cloudy
2018-01-05 00:00:00,25.6,0.62,0.0,10.3,8.0,Partially cloudy
2018-01-05 01:00:00,25.15,0.62,0.0,10.39,7.83,Partially cloudy
2018-01-05 02:00:00,25.0,0.63,0.0,10.48,7.67,Partially cloudy
2018-01-05 03:00:00,25.15,0.63,0.0,10.58,7.5,Partially cloudy
2018-01-05 04:00:00,25.6,0.63,0.0,10.67,7.33,Partially cloudy
2018-01-05 05:00:00,26.32,0.63,0.0,10.76,7.17,Partially cloudy
2018-01-05 06:00:00,27.25,0.64,0.0,10.85,7.0,Partially cloudy
2018-01-05 07:00:00,28.34,0.64,0.0,10.94,6.83,Partially cloudy
2018-01-05 08:00:00,29.5,0.64,0.0,11.03,6.67,Partially cloudy
2018-01-05 09:00:00,30.66,0.64,0.01,11.12,6.5,Partially cloudy
2018-01-05 10:00:00,31.75,0.65,0.01,11.22,6.33,Partially cloudy
2018-01-05 11:00:00,32.68,0.65,0.01,11.31,6.17,Partially cloudy
2018-01-05 12:00:00,33.4,0.65,0.01,11.4,6.0,Partially cloudy
2018-01-05 13:00:00,33.85,0.66,0.01,11.49,5.83,Partially cloudy
2018-01-05 14:00:00,34.0,0.66,0.01,11.58,5.67,Partially cloudy
2018-01-05 15:00:00,33.85,0.66,0.01,11.68,5.5,Partially cloudy
2018-01-05 16:00:00,33.4,0.66,0.01,11.77,5.33,Partially cloudy
2018-01-05 17:00:00,32.68,0.67,0.01,11.86,5.17,Partially cloudy
2018-01-05 18:00:00,31.75,0.67,0.01,11.95,5.0,Partially cloudy
2018-01-05 19:00:00,30.66,0.67,0.01,12.04,4.83,Partially cloudy
2018-01-05 20:00:00,29.5,0.68,0.01,12.13,4.67,Partially cloudy
2018-01-05 21:00:00,28.34,0.68,0.01,12.22,4.5,Partially cloudy
2018-01-05 22:00:00,27.25,0.68,0.01,12.32,4.33,Partially cloudy
2018-01-05 23:00:00,26.32,0.68,0.01,12.41,4.17,Partially cloudy
2018-01-06 00:00:00,26.14,0.69,0.02,12.5,4.0,"Rain, Partially cloudy"
2018-01-06 01:00:00,25.81,0.69,0.02,12.77,4.0,"Rain, Partially cloudy"
2018-01-06 02:00:00,25.7,0.69,0.02,13.03,4.0,"Rain, Partially cloudy"
2018-01-06 03:00:00,25.81,0.7,0.02,13.3,4.0,"Rain, Partially cloudy"
2018-01-06 04:00:00,26.14,0.7,0.02,13.57,4.0,"Rain, Partially cloudy"
2018-01-06 05:00:00,26.65,0.7,0.02,13.83,4.0,"Rain, Partially cloudy"
2018-01-06 06:00:00,27.32,0.71,0.03,14.1,4.0,"Rain, Partially cloudy"
2018-01-06 07:00:00,28.11,0.71,0.03,14.37,4.0,"Rain, Partially cloudy"
2018-01-06 08:00:00,28.95,0.72,0.03,14.63,4.0,"Rain, Partially cloudy"
2018-01-06 09:00:00,29.79,0.72,0.03,14.9,4.0,"Rain, Partially cloudy"
2018-01-06 10:00:00,30.58,0.72,0.03,15.17,4.0,"Rain, Partially cloudy"
2018-01-06 11:00:00,31.25,0.73,0.03,15.43,4.0,"Rain, Partially cloudy"
2018-01-06 12:00:00,31.76,0.73,0.04,15.7,4.0,"Rain, Partially cloudy"
2018-01-06 13:00:00,32.09,0.73,0.04,15.97,4.0,"Rain, Partially cloudy"
2018-01-06 14:00:00,32.2,0.74,0.04,16.23,4.0,"Rain, Partially cloudy"
2018-01-06 15:00:00,32.09,0.74,0.04,16.5,4.0,"Rain, Partially cloudy"
2018-01-06 16:00:00,31.76,0.74,0.04,16.77,4.0,"Rain, Partially cloudy"
2018-01-06 17:00:00,31.25,0.75,0.04,17.03,4.0,"Rain, Partially cloudy"
2018-01-06 18:00:00,30.58,0.75,0.05,17.3,4.0,"Rain, Partially cloudy"
2018-01-06 19:00:00,29.79,0.76,0.05,17.57,4.0,"Rain, Partially cloudy"
2018-01-06 20:00:00,28.95,0.76,0.05,17.83,4.0,"Rain, Partially cloudy"
2018-01-06 21:00:00,28.11,0.76,0.05,18.1,4.0,"Rain, Partially cloudy"
2018-01-06 22:00:00,27.32,0.77,0.05,18.37,4.0,"Rain, Partially cloudy"
2018-01-06 23:00:00,26.65,0.77,0.05,18.63,4.0,"Rain, Partially cloudy"
2018-01-07 00:00:00,26.44,0.77,0.06,18.9,4.0,"Rain, Partially cloudy"
2018-01-07 01:00:00,26.11,0.77,0.05,18.54,4.0,"Rain, Partially cloudy"
2018-01-07 02:00:00,26.0,0.77,0.05,18.18,4.0,"Rain, Partially cloudy"
2018-01-07 03:00:00,26.11,0.77,0.05,17.82,4.0,"Rain, Partially cloudy"
2018-01-07 04:00:00,26.44,0.77,0.05,17.47,4.0,"Rain, Partially cloudy"
2018-01-07 05:00:00,26.95,0.77,0.04,17.11,4.0,"Rain, Partially cloudy"
2018-01-07 06:00:00,27.62,0.78,0.04,16.75,4.0,"Rain, Partially cloudy"
2018-01-07 07:00:00,28.41,0.78,0.04,16.39,4.0,"Rain, Partially cloudy"
2018-01-07 08:00:00,29.25,0.78,0.04,16.03,4.0,"Rain, Partially cloudy"
2018-01-07 09:00:00,30.09,0.78,0.04,15.68,4.0,"Rain, Partially cloudy"
2018-01-07 10:00:00,30.88,0.78,0.03,15.32,4.0,"Rain, Partially cloudy"
2018-01-07 11:00:00,31.55,0.78,0.03,14.96,4.0,"Rain, Partially cloudy"
2018-01-07 12:00:00,32.06,0.78,0.03,14.6,4.0,"Rain, Partially cloudy"
2018-01-07 13:00:00,32.39,0.78,0.03,14.24,4.0,"Rain, Partially cloudy"
2018-01-07 14:00:00,32.5,0.78,0.02,13.88,4.0,"Rain, Partially cloudy"
2018-01-07 15:00:00,32.39,0.78,0.02,13.52,4.0,"Rain, Partially cloudy"
2018-01-07 16:00:00,32.06,0.78,0.02,13.17,4.0,"Rain, Partially cloudy"
2018-01-07 17:00:00,31.55,0.78,0.02,12.81,4.0,"Rain, Partially cloudy"
2018-01-07 18:00:00,30.88,0.78,0.01,12.45,4.0,"Rain, Partially cloudy"
2018-01-07 19:00:00,30.09,0.78,0.01,12.09,4.0,"Rain, Partially cloudy"
2018-01-07 20:00:00,29.25,0.78,0.01,11.73,4.0,"Rain, Partially cloudy"
2018-01-07 21:00:00,28.41,0.78,0.01,11.38,4.0,"Rain, Partially cloudy"
2018-01-07 22:00:00,27.62,0.78,0.0,11.02,4.0,"Rain, Partially cloudy"
2018-01-07 23:00:00,26.95,0.78,0.0,10.66,4.0,"Rain, Partially cloudy"
2018-01-08 00:00:00,25.51,0.78,0.0,10.3,4.0,Partially cloudy
2018-01-08 01:00:00,25.13,0.78,0.0,10.45,3.96,Partially cloudy
2018-01-08 02:00:00,25.0,0.78,0.0,10.6,3.92,Partially cloudy
2018-01-08 03:00:00,25.13,0.77,0.0,10.75,3.88,Partially cloudy
2018-01-08 04:00:00,25.51,0.77,0.0,10.9,3.83,Partially cloudy
2018-01-08 05:00:00,26.11,0.77,0.0,11.05,3.79,Partially cloudy
2018-01-08 06:00:00,26.9,0.77,0.0,11.2,3.75,Partially cloudy
2018-01-08 07:00:00,27.82,0.77,0.0,11.35,3.71,Partially cloudy
2018-01-08 08:00:00,28.8,0.77,0.0,11.5,3.67,Partially cloudy
2018-01-08 09:00:00,29.78,0.77,0.0,11.65,3.62,Partially cloudy
2018-01-08 10:00:00,30.7,0.77,0.0,11.8,3.58,Partially cloudy
2018-01-08 11:00:00,31.49,0.77,0.0,11.95,3.54,Partially cloudy
2018-01-08 12:00:00,32.09,0.76,0.0,12.1,3.5,Partially cloudy
2018-01-08 13:00:00,32.47,0.76,0.0,12.25,3.46,Partially cloudy
2018-01-08 14:00:00,32.6,0.76,0.0,12.4,3.42,Partially cloudy
2018-01-08 15:00:00,32.47,0.76,0.0,12.55,3.38,Partially cloudy
2018-01-08 16:00:00,32.09,0.76,0.0,12.7,3.33,Partially cloudy
2018-01-08 17:00:00,31.49,0.76,0.0,12.85,3.29,Partially cloudy
2018-01-08 18:00:00,30.7,0.76,0.0,13.0,3.25,Partially cloudy
2018-01-08 19:00:00,29.78,0.76,0.0,13.15,3.21,Partially cloudy
2018-01-08 20:00:00,28.8,0.75,0.0,13.3,3.17,Partially cloudy
2018-01-08 21:00:00,27.82,0.75,0.0,13.45,3.12,Partially cloudy
2018-01-08 22:00:00,26.9,0.75,0.0,13.6,3.08,Partially cloudy
2018-01-08 23:00:00,26.11,0.75,0.0,13.75,3.04,Partially cloudy
2018-01-09 00:00:00,25.72,0.75,0.0,13.9,3.0,Partially cloudy
2018-01-09 01:00:00,25.33,0.76,2.6,14.22,2.96,Partially cloudy
2018-01-09 02:00:00,25.2,0.76,5.21,14.55,2.92,Partially cloudy
2018-01-09 03:00:00,25.33,0.77,7.81,14.88,2.88,Partially cloudy
2018-01-09 04:00:00,25.72,0.77,10.42,15.2,2.83,Partially cloudy
2018-01-09 05:00:00,26.34,0.78,13.02,15.52,2.79,Partially cloudy
2018-01-09 06:00:00,27.15,0.79,15.62,15.85,2.75,Partially cloudy
2018-01-09 07:00:00,28.09,0.79,18.23,16.18,2.71,Partially cloudy
2018-01-09 08:00:00,29.1,0.8,20.83,16.5,2.67,Partially cloudy
2018-01-09 09:00:00,30.11,0.8,23.44,16.82,2.62,Partially cloudy
2018-01-09 10:00:00,31.05,0.81,26.04,17.15,2.58,Partially cloudy
2018-01-09 11:00:00,31.86,0.82,28.64,17.48,2.54,Partially cloudy
2018-01-09 12:00:00,32.48,0.82,31.25,17.8,2.5,Partially cloudy
2018-01-09 13:00:00,32.87,0.83,33.85,18.12,2.46,Partially cloudy
2018-01-09 14:00:00,33.0,0.83,36.46,18.45,2.42,Partially cloudy
2018-01-09 15:00:00,32.87,0.84,39.06,18.77,2.38,Partially cloudy
2018-01-09 16:00:00,32.48,0.85,41.66,19.1,2.33,Partially cloudy
2018-01-09 17:00:00,31.86,0.85,44.27,19.42,2.29,Partially cloudy
2018-01-09 18:00:00,31.05,0.86,46.87,19.75,2.25,Partially cloudy
2018-01-09 19:00:00,30.11,0.86,49.48,20.08,2.21,Partially cloudy
2018-01-09 20:00:00,29.1,0.87,52.08,20.4,2.17,Partially cloudy
2018-01-09 21:00:00,28.09,0.88,54.68,20.72,2.12,Partially cloudy
2018-01-09 22:00:00,27.15,0.88,57.29,21.05,2.08,Partially cloudy
2018-01-09 23:00:00,26.34,0.89,59.89,21.38,2.04,Partially cloudy
2018-01-10 00:00:00,23.97,0.9,62.5,21.7,2.0,"Rain, Partially cloudy"
2018-01-10 01:00:00,23.77,0.89,59.89,21.3,2.08,"Rain, Partially cloudy"
2018-01-10 02:00:00,23.7,0.88,57.29,20.9,2.17,"Rain, Partially cloudy"
2018-01-10 03:00:00,23.77,0.87,54.68,20.5,2.25,"Rain, Partially cloudy"
2018-01-10 04:00:00,23.97,0.87,52.08,20.1,2.33,"Rain, Partially cloudy"
2018-01-10 05:00:00,24.29,0.86,49.48,19.7,2.42,"Rain, Partially cloudy"
2018-01-10 06:00:00,24.7,0.85,46.87,19.3,2.5,"Rain, Partially cloudy"
2018-01-10 07:00:00,25.18,0.85,44.27,18.9,2.58,"Rain, Partially cloudy"
2018-01-10 08:00:00,25.7,0.84,41.66,18.5,2.67,"Rain, Partially cloudy"
2018-01-10 09:00:00,26.22,0.83,39.06,18.1,2.75,"Rain, Partially cloudy"
2018-01-10 10:00:00,26.7,0.83,36.46,17.7,2.83,"Rain, Partially cloudy"
2018-01-10 11:00:00,27.11,0.82,33.85,17.3,2.92,"Rain, Partially cloudy"
2018-01-10 12:00:00,27.43,0.81,31.25,16.9,3.0,"Rain, Partially cloudy"
2018-01-10 13:00:00,27.63,0.8,28.64,16.5,3.08,"Rain, Partially cloudy"
2018-01-10 14:00:00,27.7,0.8,26.04,16.1,3.17,"Rain, Partially cloudy"
2018-01-10 15:00:00,27.63,0.79,23.44,15.7,3.25,"Rain, Partially cloudy"
2018-01-10 16:00:00,27.43,0.78,20.83,15.3,3.33,"Rain, Partially cloudy"
2018-01-10 17:00:00,27.11,0.78,18.23,14.9,3.42,"Rain, Partially cloudy"
2018-01-10 18:00:00,26.7,0.77,15.62,14.5,3.5,"Rain, Partially cloudy"
2018-01-10 19:00:00,26.22,0.76,13.02,14.1,3.58,"Rain, Partially cloudy"
2018-01-10 20:00:00,25.7,0.76,10.42,13.7,3.67,"Rain, Partially cloudy"
2018-01-10 21:00:00,25.18,0.75,7.81,13.3,3.75,"Rain, Partially cloudy"
2018-01-10 22:00:00,24.7,0.74,5.21,12.9,3.83,"Rain, Partially cloudy"
2018-01-10 23:00:00,24.29,0.73,2.6,12.5,3.92,"Rain, Partially cloudy"
2018-01-11 00:00:00,21.6,0.73,0.0,12.1,4.0,Partially cloudy
2018-01-11 01:00:00,21.3,0.72,0.0,12.3,4.04,Partially cloudy
2018-01-11 02:00:00,21.2,0.72,0.0,12.51,4.08,Partially cloudy
2018-01-11 03:00:00,21.3,0.72,0.0,12.71,4.12,Partially cloudy
2018-01-11 04:00:00,21.6,0.71,0.0,12.92,4.17,Partially cloudy
2018-01-11 05:00:00,22.08,0.71,0.0,13.12,4.21,Partially cloudy
2018-01-11 06:00:00,22.7,0.7,0.0,13.32,4.25,Partially cloudy
2018-01-11 07:00:00,23.42,0.7,0.0,13.53,4.29,Partially cloudy
2018-01-11 08:00:00,24.2,0.7,0.0,13.73,4.33,Partially cloudy
2018-01-11 09:00:00,24.98,0.69,0.0,13.94,4.38,Partially cloudy
2018-01-11 10:00:00,25.7,0.69,0.0,14.14,4.42,Partially cloudy
2018-01-11 11:00:00,26.32,0.68,0.0,14.35,4.46,Partially cloudy
2018-01-11 12:00:00,26.8,0.68,0.0,14.55,4.5,Partially cloudy
2018-01-11 13:00:00,27.1,0.67,0.0,14.75,4.54,Partially cloudy
2018-01-11 14:00:00,27.2,0.67,0.0,14.96,4.58,Partially cloudy
2018-01-11 15:00:00,27.1,0.67,0.0,15.16,4.62,Partially cloudy
2018-01-11 16:00:00,26.8,0.66,0.0,15.37,4.67,Partially cloudy
2018-01-11 17:00:00,26.32,0.66,0.0,15.57,4.71,Partially cloudy
2018-01-11 18:00:00,25.7,0.65,0.0,15.78,4.75,Partially cloudy
2018-01-11 19:00:00,24.98,0.65,0.0,15.98,4.79,Partially cloudy
2018-01-11 20:00:00,24.2,0.65,0.0,16.18,4.83,Partially cloudy
2018-01-11 21:00:00,23.42,0.64,0.0,16.39,4.88,Partially cloudy
2018-01-11 22:00:00,22.7,0.64,0.0,16.59,4.92,Partially cloudy
2018-01-11 23:00:00,22.08,0.63,0.0,16.8,4.96,Partially cloudy
2018-01-12 00:00:00,20.68,0.63,0.0,17.0,5.0,Partially cloudy
2018-01-12 01:00:00,20.32,0.63,0.0,16.96,5.12,Partially cloudy
2018-01-12 02:00:00,20.2,0.63,0.0,16.92,5.25,Partially cloudy
2018-01-12 03:00:00,20.32,0.63,0.0,16.89,5.38,Partially cloudy
2018-01-12 04:00:00,20.68,0.63,0.0,16.85,5.5,Partially cloudy
2018-01-12 05:00:00,21.25,0.63,0.0,16.81,5.62,Partially cloudy
2018-01-12 06:00:00,22.0,0.63,0.0,16.77,5.75,Partially cloudy
2018-01-12 07:00:00,22.87,0.63,0.0,16.74,5.88,Partially cloudy
2018-01-12 08:00:00,23.8,0.63,0.0,16.7,6.0,Partially cloudy
2018-01-12 09:00:00,24.73,0.63,0.0,16.66,6.12,Partially cloudy
2018-01-12 10:00:00,25.6,0.63,0.0,16.62,6.25,Partially cloudy
2018-01-12 11:00:00,26.35,0.63,0.0,16.59,6.38,Partially cloudy
2018-01-12 12:00:00,26.92,0.63,0.0,16.55,6.5,Partially cloudy
2018-01-12 13:00:00,27.28,0.63,0.0,16.51,6.62,Partially cloudy
2018-01-12 14:00:00,27.4,0.63,0.0,16.48,6.75,Partially cloudy
2018-01-12 15:00:00,27.28,0.63,0.0,16.44,6.88,Partially cloudy
2018-01-12 16:00:00,26.92,0.63,0.0,16.4,7.0,Partially cloudy
2018-01-12 17:00:00,26.35,0.63,0.0,16.36,7.12,Partially cloudy
2018-01-12 18:00:00,25.6,0.63,0.0,16.33,7.25,Partially cloudy
2018-01-12 19:00:00,24.73,0.63,0.0,16.29,7.38,Partially cloudy
2018-01-12 20:00:00,23.8,0.63,0.0,16.25,7.5,Partially cloudy
2018-01-12 21:00:00,22.87,0.63,0.0,16.21,7.62,Partially cloudy
2018-01-12 22:00:00,22.0,0.63,0.0,16.18,7.75,Partially cloudy
2018-01-12 23:00:00,21.25,0.63,0.0,16.14,7.88,Partially cloudy
2018-01-13 00:00:00,19.56,0.63,0.0,16.1,8.0,Partially cloudy
2018-01-13 01:00:00,19.14,0.63,0.0,16.03,7.96,Partially cloudy
2018-01-13 02:00:00,19.0,0.63,0.0,15.95,7.92,Partially cloudy
2018-01-13 03:00:00,19.14,0.63,0.0,15.88,7.88,Partially cloudy
2018-01-13 04:00:00,19.56,0.63,0.0,15.8,7.83,Partially cloudy
2018-01-13 05:00:00,20.22,0.63,0.0,15.73,7.79,Partially cloudy
2018-01-13 06:00:00,21.08,0.63,0.0,15.65,7.75,Partially cloudy
2018-01-13 07:00:00,22.08,0.63,0.0,15.58,7.71,Partially cloudy
2018-01-13 08:00:00,23.15,0.63,0.0,15.5,7.67,Partially cloudy
2018-01-13 09:00:00,24.22,0.63,0.0,15.42,7.62,Partially cloudy
2018-01-13 10:00:00,25.22,0.63,0.0,15.35,7.58,Partially cloudy
2018-01-13 11:00:00,26.08,0.63,0.0,15.28,7.54,Partially cloudy
2018-01-13 12:00:00,26.74,0.63,0.0,15.2,7.5,Partially cloudy
2018-01-13 13:00:00,27.16,0.63,0.0,15.13,7.46,Partially cloudy
2018-01-13 14:00:00,27.3,0.63,0.0,15.05,7.42,Partially cloudy
2018-01-13 15:00:00,27.16,0.63,0.0,14.98,7.38,Partially cloudy
2018-01-13 16:00:00,26.74,0.63,0.0,14.9,7.33,Partially cloudy
2018-01-13 17:00:00,26.08,0.63,0.0,14.82,7.29,Partially cloudy
2018-01-13 18:00:00,25.22,0.63,0.0,14.75,7.25,Partially cloudy
2018-01-13 19:00:00,24.22,0.63,0.0,14.68,7.21,Partially cloudy
2018-01-13 20:00:00,23.15,0.63,0.0,14.6,7.17,Partially cloudy
2018-01-13 21:00:00,22.08,0.63,0.0,14.52,7.12,Partially cloudy
2018-01-13 22:00:00,21.08,0.63,0.0,14.45,7.08,Partially cloudy
2018-01-13 23:00:00,20.22,0.63,0.0,14.38,7.04,Partially cloudy
2018-01-14 00:00:00,19.23,0.63,0.0,14.3,7.0,Partially cloudy
2018-01-14 01:00:00,18.69,0.63,0.0,14.26,6.92,Partially cloudy
2018-01-14 02:00:00,18.5,0.63,0.0,14.23,6.83,Partially cloudy
2018-01-14 03:00:00,18.69,0.63,0.0,14.19,6.75,Partially cloudy
2018-01-14 04:00:00,19.23,0.63,0.0,14.15,6.67,Partially cloudy
2018-01-14 05:00:00,20.1,0.63,0.0,14.11,6.58,Partially cloudy
2018-01-14 06:00:00,21.22,0.63,0.0,14.08,6.5,Partially cloudy
2018-01-14 07:00:00,22.54,0.63,0.0,14.04,6.42,Partially cloudy
2018-01-14 08:00:00,23.95,0.63,0.0,14.0,6.33,Partially cloudy
2018-01-14 09:00:00,25.36,0.63,0.0,13.96,6.25,Partially cloudy
2018-01-14 10:00:00,26.67,0.63,0.0,13.92,6.17,Partially cloudy
2018-01-14 11:00:00,27.8,0.63,0.0,13.89,6.08,Partially cloudy
2018-01-14 12:00:00,28.67,0.63,0.0,13.85,6.0,Partially cloudy
2018-01-14 13:00:00,29.21,0.63,0.0,13.81,5.92,Partially cloudy
2018-01-14 14:00:00,29.4,0.63,0.0,13.78,5.83,Partially cloudy
2018-01-14 15:00:00,29.21,0.63,0.0,13.74,5.75,Partially cloudy
2018-01-14 16:00:00,28.67,0.63,0.0,13.7,5.67,Partially cloudy
2018-01-14 17:00:00,27.8,0.63,0.0,13.66,5.58,Partially cloudy
