Time,Real Values,Forecasting Values
2023-06-05 14:00:00,16.720117507162346,8.162939151067933
2023-06-05 15:00:00,15.113092482624548,15.104715249369306
2023-06-05 16:00:00,25.038295201747573,13.523985405634434
2023-06-05 17:00:00,1.0,23.136553724764276
2023-06-05 18:00:00,8.165370784784237,-0.039032511487933075
2023-06-05 19:00:00,20.95964322325688,6.856338940961519
2023-06-05 20:00:00,13.133268484563906,19.19503205737742
2023-06-05 21:00:00,19.003793311880436,11.632556159309868
2023-06-05 22:00:00,10.688948948435026,17.28650314387465
2023-06-05 23:00:00,7.538598663244741,9.288400527232145
2023-06-06 00:00:00,6.355653270685181,6.353720626949268
2023-06-06 01:00:00,25.070008688935896,3.991737371282359
2023-06-06 02:00:00,19.400743343445935,18.14636741729664
2023-06-06 03:00:00,11.400240200779669,14.181301738688052
2023-06-06 04:00:00,9.98640496505525,8.126104338943193
2023-06-06 05:00:00,15.235229928011021,7.49994512606054
2023-06-06 06:00:00,24.286413222474764,11.188721097338034
2023-06-06 07:00:00,21.74491193317683,17.887780731336253
2023-06-06 08:00:00,9.556788812592078,16.516455456976967
2023-06-06 09:00:00,29.039944295051736,6.755497931965645
2023-06-06 10:00:00,15.74230406623375,22.491754726272642
2023-06-06 11:00:00,31.770414092552432,11.65004507144153
2023-06-06 12:00:00,16.677623618828914,24.283226778372235
2023-06-06 13:00:00,15.151049640717885,12.41869883591781
2023-06-06 14:00:00,26.03716446746638,11.249286530361303
2023-06-06 15:00:00,17.805845417024305,19.92970469782102
2023-06-06 16:00:00,18.949359715151548,13.28805176137216
2023-06-06 17:00:00,4.006002082134691,14.212062116334796
2023-06-06 18:00:00,21.153598604020893,2.2210166005295524
2023-06-06 19:00:00,11.055630643114526,16.034913343106535
2023-06-06 20:00:00,10.182504796574015,7.8857628293419
2023-06-06 21:00:00,13.64184435815117,7.17712560221606
2023-06-06 22:00:00,11.40792843270385,9.965586397869382
2023-06-06 23:00:00,1.0,8.173474121289368
2023-06-07 00:00:00,6.443769099862123,-0.2626399977925692
2023-06-07 01:00:00,14.378293306682778,3.9527055982559043
2023-06-07 02:00:00,1.0,8.806546315615122
2023-06-07 03:00:00,8.975085656791046,-0.22167769702621265
2023-06-07 04:00:00,3.330552382903238,6.042653961172741
2023-06-07 05:00:00,8.466297237195523,1.9977084894379185
2023-06-07 06:00:00,27.906000031526915,4.8326532086920375
2023-06-07 07:00:00,2.0219861452464976,20.696042998138886
2023-06-07 08:00:00,21.725851990435594,0.5790834635518749
2023-06-07 09:00:00,10.625144971070466,16.30648534182896
2023-06-07 10:00:00,11.480293037171684,7.290992632744388
2023-06-07 11:00:00,6.282278064525765,7.873598024566741
2023-06-07 12:00:00,21.146605358154893,3.7793057461971156
2023-06-07 13:00:00,13.6747273866035,15.76661511153564
2023-06-07 14:00:00,13.273592933658014,9.6551559393664
2023-06-07 15:00:00,18.281200549816585,9.316441197553145
2023-06-07 16:00:00,15.63441860933824,13.158645830423579
2023-06-07 17:00:00,1.0,11.150630902130187
2023-06-07 18:00:00,11.60921164077025,-0.2206772171404675
2023-06-07 19:00:00,22.45379794848798,8.062386251634209
2023-06-07 20:00:00,4.847756431821443,16.41422715220446
2023-06-07 21:00:00,5.5356185895052885,2.7691177441075583
2023-06-07 22:00:00,5.8503745781791805,3.3069900334871747
2023-06-07 23:00:00,1.7068418274703436,3.5548464005904306
2023-06-08 00:00:00,7.485727879571128,0.641018512870817
2023-06-08 01:00:00,1.0,6.445939285973374
2023-06-08 02:00:00,4.270130372739747,0.17282321334258222
2023-06-08 03:00:00,6.502486427852155,3.3793440593773703
2023-06-08 04:00:00,11.743144824616554,6.615761950707964
2023-06-08 05:00:00,17.300985897930374,10.473704770565671
2023-06-08 06:00:00,13.558047001121034,17.574208846910384
2023-06-08 07:00:00,29.489054429431025,13.790736009245418
2023-06-08 08:00:00,12.21623966338332,30.891162847004363
2023-06-08 09:00:00,18.79680378659647,11.89429843956748
2023-06-08 10:00:00,28.31381892748141,19.14611041445321
2023-06-08 11:00:00,15.472760667522792,28.87594142333932
2023-06-08 12:00:00,5.332829814151019,15.7834661548304
2023-06-08 13:00:00,13.67140775001793,4.700279897592795
2023-06-08 14:00:00,11.068791875581072,13.560444360016692
2023-06-08 15:00:00,11.81839735229176,10.809335882869853
2023-06-08 16:00:00,28.960470723517613,11.656859043032886
2023-06-08 17:00:00,4.110933714467219,29.966630479477196
2023-06-08 18:00:00,15.379592870350708,3.4029502152630906
2023-06-08 19:00:00,8.39088952422462,15.402001795689
2023-06-08 20:00:00,8.41418116151716,7.9694442728561175
2023-06-08 21:00:00,19.03446161883712,8.00115160259963
2023-06-08 22:00:00,10.06472302582933,19.355804432257543
2023-06-08 23:00:00,5.368480690211663,9.756708302569944
2023-06-09 00:00:00,2.136322888026207,3.671482537668684
2023-06-09 01:00:00,9.628774214077872,1.3850512064126983
2023-06-09 02:00:00,19.678283566423207,9.605586805319902
2023-06-09 03:00:00,1.0,19.51946798649763
2023-06-09 04:00:00,21.044356870190935,0.0792292557905685
2023-06-09 05:00:00,15.727671928473566,21.046740748491167
2023-06-09 06:00:00,16.742311828885654,15.372387235069091
2023-06-09 07:00:00,7.775579101513496,17.349364594462056
2023-06-09 08:00:00,14.153014801040365,7.1990298475804835
2023-06-09 09:00:00,1.0,13.946413197695446
2023-06-09 10:00:00,1.0,0.0641603091895826
2023-06-09 11:00:00,11.896442032350544,0.059629183786405804
2023-06-09 12:00:00,8.442637040816175,11.675418887523893
2023-06-09 13:00:00,4.6306053429261205,7.991987873435054
2023-06-09 14:00:00,1.0,3.8941266887110313
2023-06-09 15:00:00,1.0,0.06327198744099172
2023-06-09 16:00:00,1.0,0.06317686230511721
2023-06-09 17:00:00,4.824869780251115,0.06206119503539265
2023-06-09 18:00:00,1.0,4.126621513166074
2023-06-09 19:00:00,1.0,0.061496767158050414
2023-06-09 20:00:00,20.956108095664806,0.061787856095920635
2023-06-09 21:00:00,8.9099439463858,21.276795274711635
2023-06-09 22:00:00,9.056322719559091,8.462603005314671
2023-06-09 23:00:00,17.642432362408872,8.617878780806398
2023-06-10 00:00:00,7.14143837012332,23.573379318271506
2023-06-10 01:00:00,1.0,5.5358995079007345
2023-06-10 02:00:00,1.0,-0.140989737452058
2023-06-10 03:00:00,8.363408245241915,-0.13975262745046535
2023-06-10 04:00:00,1.0,5.814880677791776
2023-06-10 05:00:00,1.0,-0.14696285410529897
2023-06-10 06:00:00,1.0,0.0027109912973526384
2023-06-10 07:00:00,1.8556822081178037,-0.18564342292586367
2023-06-10 08:00:00,7.539260504793801,0.6013817720169117
2023-06-10 09:00:00,3.218706029177897,5.5873503798860815
2023-06-10 10:00:00,8.161638969572058,1.8247572481183392
2023-06-10 11:00:00,15.854378918344556,6.233148317665429
2023-06-10 12:00:00,1.0,12.858018739920032
2023-06-10 13:00:00,22.197118865857984,-0.1452071878265052
2023-06-10 14:00:00,2.7121098241145876,18.594861391010788
2023-06-10 15:00:00,8.243465044413503,1.375714720650734
2023-06-10 16:00:00,1.0,6.2036820634202625
2023-06-10 17:00:00,13.266306812295618,-0.12754584859682028
2023-06-10 18:00:00,8.950108148458366,10.55548174296883
2023-06-10 19:00:00,12.153788699390988,6.820892523483598
2023-06-10 20:00:00,1.5406063074094645,9.653271659961591
2023-06-10 21:00:00,1.0,0.34360770085437564
2023-06-10 22:00:00,4.585349792823734,-0.12702047584617993
2023-06-10 23:00:00,1.0,3.0047680353346644
2023-06-11 00:00:00,1.0,0.008917077392698092
2023-06-11 01:00:00,2.5589220520344558,0.005722614381956648
2023-06-11 02:00:00,18.947904901254333,1.3903344758417475
2023-06-11 03:00:00,3.51356873803617,16.53645791340878
2023-06-11 04:00:00,2.579282109825851,2.210147635667954
2023-06-11 05:00:00,6.7881738503029885,1.6982335235738346
2023-06-11 06:00:00,3.543488519939226,5.369580219035144
2023-06-11 07:00:00,12.375134848132493,2.3551179632027464
2023-06-11 08:00:00,13.395528367969025,10.736518190783066
2023-06-11 09:00:00,3.7872921792936274,11.87857182534876
2023-06-11 10:00:00,4.326482127595124,2.657247471424835
2023-06-11 11:00:00,10.174791931643744,3.1682998295647637
2023-06-11 12:00:00,13.78776153143494,8.606193188678327
2023-06-11 13:00:00,9.197710451866142,12.236701410766834
2023-06-11 14:00:00,10.039831507526253,7.827943213338255
2023-06-11 15:00:00,17.0996728943991,8.632409317280356
2023-06-11 16:00:00,17.9863701769024,15.362884865272221
2023-06-11 17:00:00,17.548379107376373,16.192212362888625
2023-06-11 18:00:00,10.260162397014703,15.790940056991893
2023-06-11 19:00:00,22.519167921250673,8.847641937757485
2023-06-11 20:00:00,14.581887357615328,20.557667746548752
2023-06-11 21:00:00,8.375540317182125,12.95696591927639
2023-06-11 22:00:00,16.239081570807432,7.017229845417672
2023-06-11 23:00:00,9.773035035328368,14.552311971022855
2023-06-12 00:00:00,6.352593449640035,8.132056335781098
2023-06-12 01:00:00,1.0,4.882921876444344
2023-06-12 02:00:00,1.0,0.01399719112397202
2023-06-12 03:00:00,22.01533454592872,-0.12510444585241254
2023-06-12 04:00:00,1.0,21.188103721228615
2023-06-12 05:00:00,5.5286358612025905,-0.009330987490601461
2023-06-12 06:00:00,16.24320230636532,4.123088565358747
2023-06-12 07:00:00,18.114274610542992,14.649641232719443
2023-06-12 08:00:00,3.6986197280267863,16.455148660765662
2023-06-12 09:00:00,15.938963844431886,2.5314613340332146
2023-06-12 10:00:00,1.0,14.528016563924568
2023-06-12 11:00:00,13.212702871029649,-0.04783993574879608
2023-06-12 12:00:00,5.490203380353897,11.626075590756507
2023-06-12 13:00:00,5.300194471915551,4.300996840903135
2023-06-12 14:00:00,19.979469301360613,4.088043105977126
2023-06-12 15:00:00,11.547363655120229,18.180404218865384
2023-06-12 16:00:00,19.509162914536045,10.092873249079606
2023-06-12 17:00:00,19.73024113664368,17.69124645795026
2023-06-12 18:00:00,23.6796730012244,17.973496819551855
2023-06-12 19:00:00,4.601822396357598,21.7556029115605
2023-06-12 20:00:00,23.858774674138356,3.4150814727595336
2023-06-12 21:00:00,15.151846447761338,21.909793013076808
2023-06-12 22:00:00,5.232842939804467,13.549282351339775
2023-06-12 23:00:00,1.0,4.02483041756431
2023-06-13 00:00:00,11.422793906986309,-0.1528016105205917
2023-06-13 01:00:00,1.0,8.044762188684006
2023-06-13 02:00:00,10.598614904511981,-0.19130529728786905
2023-06-13 03:00:00,21.34573953087794,7.210045402630467
2023-06-13 04:00:00,14.258670597454786,17.584568703448497
2023-06-13 05:00:00,17.715779272691,11.714938351792274
2023-06-13 06:00:00,7.747202162078636,12.770048647928535
2023-06-13 07:00:00,16.93883845734368,5.374596615006791
2023-06-13 08:00:00,4.705505740407203,13.133447720960648
2023-06-13 09:00:00,12.354773427196942,2.9308835627387277
2023-06-13 10:00:00,24.93563212470017,9.364149998719926
2023-06-13 11:00:00,8.837471661408355,19.465306896266473
2023-06-13 12:00:00,23.145215049420475,6.243340135126383
2023-06-13 13:00:00,20.121171458196553,18.387817292835102
2023-06-13 14:00:00,23.143528808970693,15.715917670270539
2023-06-13 15:00:00,8.337004829745474,18.17160741208151
2023-06-13 16:00:00,23.225033445990963,5.899464388536538
2023-06-13 17:00:00,14.290576257806935,18.217254253210825
2023-06-13 18:00:00,21.800189313564406,10.872087841058082
2023-06-13 19:00:00,6.000160757507178,17.108192098482462
2023-06-13 20:00:00,19.83373667890905,3.9665440648012673
2023-06-13 21:00:00,19.974014894662943,15.436474480983957
2023-06-13 22:00:00,1.0,15.562458438131191
2023-06-13 23:00:00,1.0,-0.1705585477577477
2023-06-14 00:00:00,1.0,0.08771518163574332
2023-06-14 01:00:00,1.8842129648358403,0.048100374875406304
2023-06-14 02:00:00,11.325460012717864,0.9582911790614621
2023-06-14 03:00:00,8.742534393783771,10.707323030589466
2023-06-14 04:00:00,9.082727678687426,8.522486557473558
2023-06-14 05:00:00,1.618919750700221,8.92254003955223
2023-06-14 06:00:00,25.915387419953444,0.6793330248162142
2023-06-14 07:00:00,13.850118787835804,26.37819617938899
2023-06-14 08:00:00,13.29699256573044,13.743386856561067
2023-06-14 09:00:00,20.74404480203048,13.199955332309708
2023-06-14 10:00:00,2.7024614774588,21.145927714523967
2023-06-14 11:00:00,14.941182509847284,1.857460540479515
2023-06-14 12:00:00,14.506208861683138,14.803540477865383
2023-06-14 13:00:00,9.842190837861642,14.472669011954034
2023-06-14 14:00:00,19.552734853514924,9.470963544307526
2023-06-14 15:00:00,18.497637753520877,19.769906162337502
2023-06-14 16:00:00,13.996633173203152,18.632758302036084
2023-06-14 17:00:00,15.238125965909939,13.859452267297767
2023-06-14 18:00:00,17.120930578139596,15.205806523387619
2023-06-14 19:00:00,23.671174721496303,17.20501756848964
2023-06-14 20:00:00,19.321094358715744,24.135280583492758
2023-06-14 21:00:00,21.183626193226026,19.523348533138844
2023-06-14 22:00:00,12.038835547923696,21.508712641583358
2023-06-14 23:00:00,1.0,11.794315915515211
2023-06-15 00:00:00,1.0,0.04147345826499449
2023-06-15 01:00:00,16.187724841352416,-0.26711582239479614
2023-06-15 02:00:00,4.902476623138574,12.650031534867516
2023-06-15 03:00:00,8.194746618579307,2.6846319018631273
2023-06-15 04:00:00,15.497189799474151,5.27291025861062
2023-06-15 05:00:00,6.778880935213377,13.030895635749905
2023-06-15 06:00:00,17.818808381963784,4.387350105125579
2023-06-15 07:00:00,11.433220710393911,12.81033040393435
2023-06-15 08:00:00,15.420701162285006,8.324774910592433
2023-06-15 09:00:00,20.737269589849436,11.379334655672002
2023-06-15 10:00:00,10.88531853688906,15.986916439577126
2023-06-15 11:00:00,9.477852763142678,7.845593769682726
2023-06-15 12:00:00,33.60655806025242,6.5061071049681525
2023-06-15 13:00:00,15.477858965220847,26.18759922863792
2023-06-15 14:00:00,8.263137147253456,11.575323387110593
2023-06-15 15:00:00,17.890555544932134,5.664001889279941
2023-06-15 16:00:00,16.994590587319188,13.447882864660983
2023-06-15 17:00:00,2.8458355449665387,12.676736090613629
2023-06-15 18:00:00,16.10215942930724,1.2950349883529726
2023-06-15 19:00:00,5.313928976472845,12.037579845226837
2023-06-15 20:00:00,26.196797461582104,3.287629378939533
2023-06-15 21:00:00,14.525924461134286,20.12087175841908
2023-06-15 22:00:00,6.145012536578389,10.724024808306757
2023-06-15 23:00:00,7.857220539095978,3.9596548523978266
2023-06-16 00:00:00,14.04649496937182,4.9117540657590375
2023-06-16 01:00:00,8.863050013059702,9.44743709930279
2023-06-16 02:00:00,22.549008702177375,6.106440373534657
2023-06-16 03:00:00,16.519552224494817,15.48468133303627
2023-06-16 04:00:00,10.666880584219333,13.331079348267657
2023-06-16 05:00:00,1.0,8.261099782224969
2023-06-16 06:00:00,4.797356687983976,-0.2721919260415181
2023-06-16 07:00:00,9.021147428231822,2.86617363163373
2023-06-16 08:00:00,1.0,6.31267006013288
2023-06-16 09:00:00,15.02930418230946,-0.19426915160921332
2023-06-16 10:00:00,1.0,11.229356228078911
2023-06-16 11:00:00,1.0,-0.2107455729655856
2023-06-16 12:00:00,1.6190006547731048,-0.2078636339422677
2023-06-16 13:00:00,10.669840659988672,0.3180103568800461
2023-06-16 14:00:00,1.0,7.5549685513988365
2023-06-16 15:00:00,1.0,-0.19963841897120183
2023-06-16 16:00:00,12.375356770396253,-0.19964212760457667
2023-06-16 17:00:00,1.0,8.897862164001099
2023-06-16 18:00:00,1.0,-0.19589178138819496
2023-06-16 19:00:00,1.0,-0.19680716609059012
2023-06-16 20:00:00,14.005633282638087,-0.20026100052859896
2023-06-16 21:00:00,1.0,10.226218480306267
2023-06-16 22:00:00,1.0,-0.1980829138156125
2023-06-16 23:00:00,1.0,-0.19795509420340374
2023-06-17 00:00:00,1.0,0.06187643613182159
2023-06-17 01:00:00,1.0,0.017346253602731343
2023-06-17 02:00:00,1.0,-0.08691793204281095
2023-06-17 03:00:00,8.294109567605354,0.020623347170190875
2023-06-17 04:00:00,1.89714975316092,5.923739721191893
2023-06-17 05:00:00,19.731436928097807,0.906427076536318
2023-06-17 06:00:00,1.0,18.413951569883253
2023-06-17 07:00:00,1.0,-0.06486166941920268
2023-06-17 08:00:00,12.624104376202078,-0.05911316292250368
2023-06-17 09:00:00,9.06610503308743,11.039698319320074
2023-06-17 10:00:00,4.003914519177862,7.5607733798171015
2023-06-17 11:00:00,1.0,2.8886673880149822
2023-06-17 12:00:00,14.206194715383088,-0.05701638136043552
2023-06-17 13:00:00,1.0,12.43562901071605
2023-06-17 14:00:00,1.0,-0.0461277228988376
2023-06-17 15:00:00,9.690101957018104,-0.04673585899421684
2023-06-17 16:00:00,1.0,8.221054199557432
2023-06-17 17:00:00,1.0,-0.04802701742537552
2023-06-17 18:00:00,1.4229026840122891,-0.05175491214898531
2023-06-17 19:00:00,1.0,0.3556767179753004
2023-06-17 20:00:00,1.0,-0.04761738731912124
2023-06-17 21:00:00,1.0,-0.04898670136183447
2023-06-17 22:00:00,1.0,-0.048973724111527894
2023-06-17 23:00:00,1.0,-0.04874407962789762
2023-06-18 00:00:00,5.4535411305932735,-0.3018045609297775
2023-06-18 01:00:00,1.0,3.8365826191233756
2023-06-18 02:00:00,4.71674454119292,-0.02899553506088781
2023-06-18 03:00:00,1.0,3.82806725310404
2023-06-18 04:00:00,10.692504353533884,0.048147924341168435
2023-06-18 05:00:00,1.0,10.251829320263104
2023-06-18 06:00:00,1.0,-0.15059974671513465
2023-06-18 07:00:00,23.707416986977478,0.04032903981016389
2023-06-18 08:00:00,7.817696035334994,22.98929348804098
2023-06-18 09:00:00,27.583081473613476,6.781854086403758
2023-06-18 10:00:00,18.056491660807247,26.117998078724693
2023-06-18 11:00:00,20.616931219737133,16.621387311095
2023-06-18 12:00:00,22.042462967469344,19.259884144022763
2023-06-18 13:00:00,15.054702083767586,21.348176547913017
2023-06-18 14:00:00,16.340895983134022,13.791046599413466
2023-06-18 15:00:00,23.355683369230242,15.097429488975049
2023-06-18 16:00:00,12.853201818172414,22.074681833409493
2023-06-18 17:00:00,7.438236967802719,11.734823794292808
2023-06-18 18:00:00,18.973975227417554,6.381795090401048
2023-06-18 19:00:00,1.0,17.78742393821495
2023-06-18 20:00:00,24.51568664488937,-0.014400446438256997
2023-06-18 21:00:00,25.354603563406307,23.282146465310426
2023-06-18 22:00:00,16.217145207429642,24.11010390778182
2023-06-18 23:00:00,15.683551726566328,15.052562950487463
2023-06-19 00:00:00,6.149252745531096,14.985837247982527
2023-06-19 01:00:00,5.617458535516305,4.936133733329433
2023-06-19 02:00:00,1.0,4.033195237460455
2023-06-19 03:00:00,20.125593230627622,0.04203549960125397
2023-06-19 04:00:00,3.2903113005561915,17.8866371958685
2023-06-19 05:00:00,9.351541569863997,2.163611033934828
2023-06-19 06:00:00,18.025426958405372,8.097479436275986
2023-06-19 07:00:00,6.203406356309438,16.22457616796507
2023-06-19 08:00:00,4.809042122569408,4.996185564778003
2023-06-19 09:00:00,15.506965158688518,3.686350362387018
2023-06-19 10:00:00,12.716916454158225,13.785882991285472
2023-06-19 11:00:00,15.831406961788524,11.315673020663013
2023-06-19 12:00:00,23.21004954093472,14.276954896101143
2023-06-19 13:00:00,16.933806019857364,21.364961745941493
2023-06-19 14:00:00,18.40562211250404,15.359542156813692
2023-06-19 15:00:00,16.02118392374041,16.74239114268142
2023-06-19 16:00:00,12.213738092185974,14.432054560176285
2023-06-19 17:00:00,4.8565635822965625,10.80179463447834
2023-06-19 18:00:00,14.341825058885949,3.6819397524110338
2023-06-19 19:00:00,11.113364950772544,12.833314743565543
2023-06-19 20:00:00,22.00941488936421,9.7210199918636
2023-06-19 21:00:00,11.232878298041998,20.224784365684947
2023-06-19 22:00:00,4.929872909450174,9.83676058388886
2023-06-19 23:00:00,5.569693486266822,3.7562478359771987
2023-06-20 00:00:00,1.0,4.184039463343866
2023-06-20 01:00:00,18.123658647288803,-0.1752237519671873
2023-06-20 02:00:00,15.685316096299433,14.282745857801675
2023-06-20 03:00:00,1.0,11.181934406889352
2023-06-20 04:00:00,12.864763903222068,-0.1105342947667628
2023-06-20 05:00:00,1.0,10.245693242464041
2023-06-20 06:00:00,23.809974925188566,-0.16981955896690204
2023-06-20 07:00:00,11.688943669094177,18.7749785597922
2023-06-20 08:00:00,19.96562972843841,8.894257646204318
2023-06-20 09:00:00,1.0,15.931365360704302
2023-06-20 10:00:00,6.0108099654721405,-0.14316376687249532
2023-06-20 11:00:00,19.908285354807248,4.035559973465158
2023-06-20 12:00:00,10.781398231616047,15.722357345664225
2023-06-20 13:00:00,9.02888109229585,8.138199078203238
2023-06-20 14:00:00,24.623984564951872,6.655107071192528
2023-06-20 15:00:00,31.051080547428658,19.812184646270012
2023-06-20 16:00:00,23.447910203002014,25.214054906979726
2023-06-20 17:00:00,7.494301825524141,18.771121045046698
2023-06-20 18:00:00,27.837202856394757,5.3431258164283175
2023-06-20 19:00:00,3.972664166174249,22.55190946019205
2023-06-20 20:00:00,14.900811911028944,2.355774697131499
2023-06-20 21:00:00,15.330047226204425,11.585306223590631
2023-06-20 22:00:00,22.812925750188,11.954785676279052
2023-06-20 23:00:00,13.996690256528765,18.28452464919148
2023-06-21 00:00:00,4.53055091345775,40.30822742763592
2023-06-21 01:00:00,1.0,1.4348641257322932
2023-06-21 02:00:00,14.14963267645017,-0.4735480241734301
2023-06-21 03:00:00,2.53747157630585,4.95929295693525
2023-06-21 04:00:00,8.062231881694736,0.19616230183470185
